"event","experiment time","system time","system time text"
"START",0.000000000E0,1686222063.102,"2023-06-08 13:01:03.102 UTC+02:00"
"PAUSE",3.839008252E1,1686222101.492,"2023-06-08 13:01:41.492 UTC+02:00"
