"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
7.546303460E-1,5.342655225E1,9.981510883E0,1.599732187E1,1.219726658E1,1.908442078E2,8.000000000E0,8.687003136E0
1.767614345E0,5.342644296E1,9.981482769E0,1.641168541E1,1.239461327E1,1.918350067E2,8.000000000E0,8.121400833E0
3.018451960E0,5.342630225E1,9.981440574E0,1.718129379E1,1.273024559E1,1.918287659E2,8.000000000E0,7.751005173E0
4.028430421E0,5.342618968E1,9.981404319E0,1.774005824E1,1.261943626E1,1.914250641E2,8.000000000E0,7.473755836E0
5.027632920E0,5.342608038E1,9.981376443E0,1.866291425E1,1.227177143E1,1.910036469E2,8.000000000E0,7.249446392E0
6.016372650E0,5.342596959E1,9.981346471E0,1.906713785E1,1.171061802E1,1.908376770E2,8.000000000E0,7.093257904E0
7.019451611E0,5.342585908E1,9.981317150E0,2.017197468E1,1.143812275E1,1.908916779E2,8.000000000E0,6.900059223E0
8.018277533E0,5.342574970E1,9.981281292E0,2.122448465E1,1.089630508E1,1.908719330E2,8.000000000E0,6.798286438E0
9.019669571E0,5.342565422E1,9.981250563E0,2.219242175E1,1.037330437E1,1.908199768E2,8.000000000E0,6.649723530E0
1.001698599E1,5.342556548E1,9.981229080E0,2.279740151E1,1.010392570E1,1.906756134E2,8.000000000E0,6.588337898E0
1.101537088E1,5.342547468E1,9.981200750E0,2.317253274E1,9.493169785E0,1.919559021E2,8.000000000E0,6.379154205E0
1.202276661E1,5.342539492E1,9.981171850E0,2.350597262E1,8.488238335E0,1.938790283E2,8.000000000E0,6.212457180E0
1.304124472E1,5.342532793E1,9.981143468E0,2.386865099E1,7.822359562E0,1.952805786E2,6.000000000E0,6.126600266E0
1.401665457E1,5.342526234E1,9.981112420E0,2.408611407E1,6.735323429E0,1.992767181E2,6.000000000E0,6.072159290E0
1.501170987E1,5.342521319E1,9.981074147E0,2.390833694E1,6.351069450E0,2.004359131E2,6.000000000E0,5.809298992E0
1.600945214E1,5.342516740E1,9.981047356E0,2.427856741E1,5.532632828E0,2.008195648E2,6.000000000E0,5.837034702E0
1.701624326E1,5.342512913E1,9.981020561E0,2.468967602E1,4.908731461E0,2.011260681E2,6.000000000E0,5.658116817E0
