"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.534220700E-2,-3.086394370E-1,-2.661079764E-1,-2.908479869E-1
2.019189400E-2,-4.149298966E-1,-2.001345754E-1,-3.085630834E-1
2.504158200E-2,-5.083922148E-1,-1.091157198E-1,-3.220020831E-1
2.989126900E-2,-5.890263915E-1,-1.443168055E-2,-3.403280377E-1
3.474095700E-2,-6.611084342E-1,9.124792367E-2,-3.586539924E-1
3.959064400E-2,-7.209731340E-1,2.030361742E-1,-3.739255965E-1
4.444033200E-2,-7.667880058E-1,3.056614697E-1,-3.818668425E-1
4.929001900E-2,-7.930551767E-1,3.789652288E-1,-3.751473427E-1
5.413975900E-2,-8.016073108E-1,3.985128999E-1,-3.501018882E-1
5.898944600E-2,-8.022181988E-1,4.284452796E-1,-3.152825832E-1
6.383913400E-2,-8.003855944E-1,4.748710096E-1,-2.670242786E-1
6.868882100E-2,-7.936660647E-1,5.109120011E-1,-1.973856837E-1
7.353850900E-2,-7.832813859E-1,5.164098144E-1,-1.136972085E-1
7.838819600E-2,-7.783944607E-1,4.901426136E-1,-3.794997558E-2
8.323788400E-2,-7.838922143E-1,4.357756674E-1,2.008217946E-2
8.808757100E-2,-7.942769527E-1,3.679696620E-1,6.467530876E-2
9.293731100E-2,-7.991638184E-1,3.105483949E-1,1.013271958E-1
9.778699800E-2,-7.997747064E-1,2.891681194E-1,1.337030232E-1
1.026366860E-1,-7.918334603E-1,3.319286406E-1,1.746309698E-1
1.074863730E-1,-7.722858191E-1,4.308887422E-1,2.198349684E-1
1.123360610E-1,-7.564033270E-1,5.481747985E-1,2.552651167E-1
1.171857480E-1,-7.368556261E-1,6.856193542E-1,2.931387424E-1
1.220354360E-1,-7.264709473E-1,8.902590871E-1,3.010799885E-1
1.268851230E-1,-7.270817757E-1,1.126663685E0,2.900844216E-1
1.317348630E-1,-7.301361561E-1,1.301371098E0,2.742019296E-1
1.365845510E-1,-7.289143801E-1,1.388113856E0,2.540434003E-1
1.414342380E-1,-7.423534393E-1,1.395444274E0,2.387717664E-1
1.462839260E-1,-7.741183639E-1,1.336801171E0,2.344957143E-1
1.511336130E-1,-7.875574231E-1,1.217071772E0,2.430478185E-1
1.559833010E-1,-7.802270651E-1,1.044807792E0,2.595411837E-1
1.608329880E-1,-7.435751557E-1,8.242856860E-1,2.778671086E-1
1.656826760E-1,-6.739365458E-1,5.597811937E-1,2.760345340E-1
1.705324150E-1,-5.786416531E-1,2.714530230E-1,2.577085793E-1
1.753821030E-1,-4.680751264E-1,-3.642281145E-2,2.204458266E-1
1.802317900E-1,-3.489564955E-1,-3.662897944E-1,1.642462611E-1
1.850814780E-1,-2.322813272E-1,-6.582831740E-1,7.200568914E-2
1.899311650E-1,-1.284343153E-1,-8.720858097E-1,-6.360629201E-2
1.947808530E-1,-2.458730713E-2,-1.022969484E0,-2.309832424E-1
1.996305400E-1,8.292489499E-2,-1.090775371E0,-4.209621847E-1
2.044802280E-1,1.910479665E-1,-1.051069260E0,-6.207149625E-1
2.093299150E-1,2.869537175E-1,-9.417244196E-1,-7.984766364E-1
2.141796550E-1,3.266599476E-1,-8.067232966E-1,-9.548580050E-1
2.190293420E-1,2.930623889E-1,-6.491202116E-1,-1.083750486E0
2.238790300E-1,1.965457499E-1,-4.530325830E-1,-1.192484379E0
2.287287170E-1,2.733619884E-2,-1.909715980E-1,-1.265788198E0
2.335784050E-1,-3.497200832E-2,7.108938694E-2,-1.266399026E0
2.384280920E-1,-2.580903657E-2,4.980838597E-1,-1.254792571E0
2.432777800E-1,-8.323032409E-2,9.843322635E-1,-1.246851325E0
