"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.586220700E-2,-9.300000191E0,-3.015000153E1,-3.256875229E1
5.586220700E-2,-9.262500763E0,-3.095625114E1,-3.273750305E1
6.586220700E-2,-9.243750572E0,-3.112500191E1,-3.288750076E1
7.586220700E-2,-9.600000381E0,-3.110625076E1,-3.277500153E1
8.586220700E-2,-9.318750381E0,-3.071250153E1,-3.298125076E1
9.586220700E-2,-9.562500000E0,-3.045000076E1,-3.311250305E1
1.058622070E-1,-9.225000381E0,-3.041250038E1,-3.320625305E1
1.158622070E-1,-9.018750191E0,-3.026250076E1,-3.373125076E1
1.258622070E-1,-8.962500572E0,-3.005625153E1,-3.391875076E1
1.358622070E-1,-8.718750000E0,-2.951250076E1,-3.427500153E1
1.458622070E-1,-8.475000381E0,-2.902500153E1,-3.457500076E1
1.558622070E-1,-8.137500763E0,-2.868750191E1,-3.496875000E1
1.658622070E-1,-7.987500191E0,-2.850000191E1,-3.498750305E1
1.758622070E-1,-7.462500095E0,-2.842500114E1,-3.534375000E1
1.858622070E-1,-7.425000191E0,-2.812500191E1,-3.577500153E1
1.958622070E-1,-7.275000095E0,-2.786250114E1,-3.543750000E1
2.058622070E-1,-6.937500477E0,-2.784375191E1,-3.571875000E1
2.158622070E-1,-6.825000286E0,-2.790000153E1,-3.583125305E1
2.258622070E-1,-6.825000286E0,-2.745000076E1,-3.579375076E1
2.358622070E-1,-6.712500095E0,-2.741250038E1,-3.601875305E1
2.458622070E-1,-6.693750381E0,-2.730000114E1,-3.643125153E1
2.558622070E-1,-6.825000286E0,-2.730000114E1,-3.633750153E1
2.658622070E-1,-6.618750095E0,-2.731875038E1,-3.631875229E1
2.758622070E-1,-6.450000286E0,-2.745000076E1,-3.635625076E1
2.858622070E-1,-6.150000095E0,-2.735625076E1,-3.648750305E1
2.958622070E-1,-5.662500381E0,-2.730000114E1,-3.628125000E1
3.058622070E-1,-5.043750286E0,-2.784375191E1,-3.658125305E1
3.158622070E-1,-4.350000381E0,-2.797500038E1,-3.641250229E1
3.258622070E-1,-3.750000238E0,-2.831250191E1,-3.618750000E1
3.358622070E-1,-3.225000143E0,-2.853750038E1,-3.615000153E1
3.458622070E-1,-2.981250048E0,-2.870625114E1,-3.607500076E1
3.558622070E-1,-2.868750095E0,-2.893125153E1,-3.594375229E1
3.658622070E-1,-2.943750143E0,-2.925000191E1,-3.586875153E1
3.758622070E-1,-3.112500191E0,-2.960625076E1,-3.570000076E1
3.858622070E-1,-3.562500238E0,-3.000000191E1,-3.513750076E1
3.958622070E-1,-3.900000095E0,-3.058125114E1,-3.459375000E1
4.058622070E-1,-4.368750095E0,-3.114375114E1,-3.399375153E1
4.158622070E-1,-4.687500000E0,-3.159375191E1,-3.356250000E1
4.258622070E-1,-5.006250381E0,-3.230625153E1,-3.286875153E1
4.358622070E-1,-5.362500191E0,-3.279375076E1,-3.245625305E1
4.458622070E-1,-5.812500000E0,-3.300000000E1,-3.178125191E1
4.558622070E-1,-6.375000477E0,-3.339375305E1,-3.153750038E1
4.658622070E-1,-6.900000095E0,-3.380625153E1,-3.129375076E1
4.758622070E-1,-7.500000477E0,-3.371250153E1,-3.091875076E1
4.858622070E-1,-7.987500191E0,-3.361875153E1,-3.080625153E1
4.958622070E-1,-8.718750000E0,-3.358125305E1,-3.048750114E1
5.058622070E-1,-9.656250000E0,-3.330000305E1,-3.024375153E1
5.158622070E-1,-1.036875057E1,-3.322500229E1,-2.992500114E1
5.258622070E-1,-1.093125057E1,-3.331875229E1,-2.938125038E1
5.358622070E-1,-1.138125038E1,-3.330000305E1,-2.904375076E1
5.458622070E-1,-1.171875000E1,-3.356250000E1,-2.866875076E1
5.558622070E-1,-1.230000019E1,-3.365625000E1,-2.842500114E1
5.658622070E-1,-1.265625095E1,-3.376875305E1,-2.812500191E1
5.758622070E-1,-1.323750019E1,-3.384375000E1,-2.790000153E1
5.858622070E-1,-1.342500019E1,-3.397500229E1,-2.767500114E1
5.958622070E-1,-1.381875038E1,-3.416250229E1,-2.763750076E1
6.058622070E-1,-1.417500019E1,-3.433125305E1,-2.756250191E1
6.158622070E-1,-1.503750038E1,-3.433125305E1,-2.724375153E1
6.258622070E-1,-1.575000095E1,-3.403125000E1,-2.715000153E1
6.358622070E-1,-1.659375000E1,-3.416250229E1,-2.677500153E1
6.458622070E-1,-1.732500076E1,-3.403125000E1,-2.628750038E1
6.558622070E-1,-1.781250000E1,-3.405000305E1,-2.583750153E1
6.658622070E-1,-1.856250000E1,-3.405000305E1,-2.529375076E1
6.758622070E-1,-1.927500153E1,-3.405000305E1,-2.454375076E1
6.858622070E-1,-2.006250000E1,-3.418125153E1,-2.392500114E1
6.958622070E-1,-2.051250076E1,-3.418125153E1,-2.332500076E1
7.058622070E-1,-2.135625076E1,-3.405000305E1,-2.240625000E1
7.158622070E-1,-2.210625076E1,-3.367500305E1,-2.178750038E1
7.258622070E-1,-2.313750076E1,-3.367500305E1,-2.094375038E1
