"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.408022881E-3,5.322981176E1,1.040149232E1,3.817038345E1,-1.000000000E0,-1.000000000E0,4.753431250E1,4.753431250E1
8.330106735E-3,5.322985308E1,1.040149406E1,3.691702271E1,-1.000000000E0,-1.000000000E0,4.756975615E1,4.756975615E1
8.330106735E-3,5.322983875E1,1.040149436E1,3.643920326E1,-1.000000000E0,-1.000000000E0,4.756975615E1,4.756975615E1
2.098806262E0,5.322958725E1,1.040162998E1,3.489641698E1,3.184281349E0,2.761905565E1,3.940868444E1,3.940868444E1
3.048805475E0,5.322955017E1,1.040151981E1,3.482581950E1,1.660400391E0,4.659305038E0,2.274763028E1,2.274763028E1
3.998805523E0,5.322950470E1,1.040151491E1,3.486195022E1,1.011004210E0,1.042762627E1,1.764357300E1,1.764357300E1
4.948804379E0,5.322951714E1,1.040150351E1,3.490913320E1,6.039273143E-1,3.514445738E2,1.504005338E1,1.504005338E1
5.898804426E0,5.322950726E1,1.040150859E1,3.493875855E1,3.575379252E-1,1.150183219E0,1.360100536E1,1.360100536E1
6.848225832E0,5.322948833E1,1.040151322E1,3.497189159E1,9.457911551E-2,1.524065204E1,1.183068316E1,1.183068316E1
7.797897220E0,5.322948591E1,1.040151735E1,3.499520533E1,5.636267364E-2,3.408517186E2,1.361528514E1,1.361528514E1
8.747898221E0,5.322949633E1,1.040153078E1,3.501778154E1,6.477602571E-2,7.596033024E0,1.251210713E1,1.251210713E1
9.697882891E0,5.322950568E1,1.040153916E1,3.503573258E1,1.240352914E-1,3.063127126E2,1.186945071E1,1.186945071E1
1.064787579E1,5.322950739E1,1.040154990E1,3.505570281E1,1.619137228E-1,7.019176720E1,1.578625463E1,1.578625463E1
1.159787917E1,5.322950321E1,1.040155338E1,3.503307033E1,1.347089186E-2,3.311490647E2,1.258045570E1,1.258045570E1
1.254819632E1,5.322950012E1,1.040155294E1,3.504412456E1,1.796589047E-2,3.094951953E2,1.357606033E1,1.357606033E1
1.349787545E1,5.322950012E1,1.040155294E1,3.504412463E1,1.796589047E-2,-1.000000000E0,1.357606033E1,1.357606033E1
1.444788659E1,5.322949911E1,1.040154775E1,3.509636056E1,1.130119991E-2,-1.000000000E0,1.063937014E1,1.063937014E1
1.539789391E1,5.322949911E1,1.040154775E1,3.509636056E1,0.000000000E0,-1.000000000E0,7.883455195E0,7.883455195E0
1.634791005E1,5.322949522E1,1.040154916E1,3.516998406E1,1.062765345E-2,-1.000000000E0,1.241280750E1,1.241280750E1
1.729795873E1,5.322949116E1,1.040154774E1,3.518441875E1,1.262980327E-2,-1.000000000E0,1.297502662E1,1.297502662E1
1.824791253E1,5.322949116E1,1.040154774E1,3.518441875E1,0.000000000E0,-1.000000000E0,1.411847967E1,1.411847967E1
1.919792736E1,5.322948764E1,1.040155365E1,3.522336421E1,2.608777955E-2,1.856077782E2,1.806326907E1,1.806326907E1
2.015593612E1,5.322948672E1,1.040155115E1,3.523398260E1,8.276455104E-3,-1.000000000E0,1.664589369E1,1.664589369E1
2.115595162E1,5.322948434E1,1.040154711E1,3.525220815E1,9.250273928E-3,-1.000000000E0,1.411529631E1,1.411529631E1
2.215596652E1,5.322948195E1,1.040154619E1,3.527476771E1,1.160839666E-2,-1.000000000E0,1.411707206E1,1.411707206E1
2.315598059E1,5.322947901E1,1.040154381E1,3.530931010E1,5.210406613E-3,-1.000000000E0,9.602702339E0,9.602702339E0
2.415599227E1,5.322947901E1,1.040154381E1,3.530931010E1,0.000000000E0,-1.000000000E0,1.629685099E1,1.629685099E1
2.515600455E1,5.322947901E1,1.040154381E1,3.530931010E1,0.000000000E0,-1.000000000E0,1.271492396E1,1.271492396E1
2.615601540E1,5.322947901E1,1.040154381E1,3.530931010E1,0.000000000E0,-1.000000000E0,1.160092959E1,1.160092959E1
