"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.446725140E-1,5.322896140E1,1.040039060E1,3.724309486E1,0.000000000E0,0.000000000E0,1.260999966E1,2.581435919E0
1.985878281E0,5.322896599E1,1.040042213E1,5.627618072E1,5.600000024E-1,2.111000061E2,4.973252773E0,9.319101334E0
2.986224583E0,5.322894558E1,1.040041404E1,4.165811012E1,1.070000052E0,3.153999939E2,4.479389668E0,7.573958397E0
3.986025051E0,5.322891795E1,1.040064449E1,5.150467591E1,0.000000000E0,0.000000000E0,5.411995888E0,7.783011913E0
4.768186457E0,5.322895454E1,1.040055709E1,4.501843080E1,0.000000000E0,0.000000000E0,3.935144901E0,4.244812012E0
5.767436249E0,5.322903332E1,1.040050808E1,4.953138359E1,1.740000010E0,2.700000048E0,4.144654274E0,4.179877281E0
6.767656977E0,5.322899392E1,1.040053064E1,4.455713435E1,1.350000024E0,3.430000000E2,4.095965385E0,3.809399843E0
7.767590206E0,5.322900416E1,1.040053071E1,4.352931791E1,1.379999995E0,4.000000060E-1,4.182917118E0,3.809107304E0
8.768214893E0,5.322901425E1,1.040053119E1,4.433066371E1,1.299999952E0,3.471000061E2,4.153933525E0,3.723723412E0
9.768177341E0,5.322902588E1,1.040052794E1,4.386052865E1,1.250000000E0,3.463999939E2,4.179807663E0,3.581203938E0
1.076803156E1,5.322903800E1,1.040052140E1,4.322511216E1,1.350000024E0,3.410000000E2,3.878927231E0,3.412771225E0
1.176794099E1,5.322905072E1,1.040051153E1,4.277097204E1,1.340000033E0,3.422000122E2,3.862161636E0,3.529997110E0
1.276823692E1,5.322906225E1,1.040050719E1,4.270977271E1,1.309999943E0,3.437999878E2,3.790092468E0,3.453907967E0
1.376748953E1,5.322907424E1,1.040050494E1,4.297578291E1,1.279999971E0,3.478999939E2,3.790092468E0,3.160035372E0
1.476761270E1,5.322908451E1,1.040050131E1,4.247048964E1,1.230000019E0,3.486000061E2,3.790092468E0,2.982467413E0
1.576783385E1,5.322909467E1,1.040049979E1,4.209074487E1,1.250000000E0,3.502000122E2,3.790092468E0,2.709388971E0
1.676794343E1,5.322910440E1,1.040050537E1,4.349175895E1,1.169999957E0,3.548999939E2,3.790092468E0,2.933903456E0
1.776817843E1,5.322911436E1,1.040050969E1,4.358503451E1,1.230000019E0,3.578999939E2,3.790092468E0,3.037282467E0
1.876810327E1,5.322912264E1,1.040051915E1,4.195876245E1,1.289999962E0,1.729999924E1,3.790092468E0,3.008390665E0
1.976788833E1,5.322913218E1,1.040051937E1,4.165921638E1,1.259999990E0,3.542000122E2,3.790092468E0,3.163838148E0
2.076739406E1,5.322914301E1,1.040051806E1,4.233245108E1,1.190000057E0,3.587999878E2,3.887236357E0,3.536269426E0
2.176817640E1,5.322915308E1,1.040051769E1,4.224585767E1,1.159999967E0,3.587999878E2,3.806621313E0,3.500603199E0
2.276796629E1,5.322916254E1,1.040051698E1,4.270052319E1,1.139999986E0,3.560000000E2,3.790092468E0,3.326921701E0
2.376800619E1,5.322917332E1,1.040051576E1,4.277750535E1,1.200000048E0,3.575000000E2,3.790092468E0,3.292478323E0
2.476831155E1,5.322918561E1,1.040051305E1,4.307427786E1,1.220000029E0,3.515000000E2,3.790092468E0,3.282646656E0
2.576759010E1,5.322919825E1,1.040050968E1,4.348921518E1,1.230000019E0,3.436000061E2,3.790092468E0,3.215125799E0
2.676735963E1,5.322920736E1,1.040050161E1,4.232815981E1,1.120000005E0,3.253999939E2,3.790092468E0,3.138444424E0
2.776797504E1,5.322921737E1,1.040049431E1,4.193816270E1,1.240000010E0,3.438999939E2,3.790092468E0,3.011210203E0
2.876772306E1,5.322922973E1,1.040048813E1,4.207386463E1,1.179999948E0,3.467000122E2,3.790092468E0,2.903008938E0
2.976790567E1,5.322924065E1,1.040048175E1,4.184658835E1,1.179999948E0,3.400000000E2,3.790092468E0,2.834908962E0
3.076746816E1,5.322925147E1,1.040047602E1,4.119169941E1,1.200000048E0,3.515000000E2,3.790092468E0,2.834071636E0
3.176820478E1,5.322926336E1,1.040047424E1,4.153729915E1,1.200000048E0,3.575000000E2,3.790092468E0,2.970785618E0
3.276803634E1,5.322927377E1,1.040046568E1,4.155697101E1,1.429999948E0,3.227000122E2,3.790092468E0,3.168422461E0
3.376820546E1,5.322928671E1,1.040045772E1,4.174974225E1,1.309999943E0,3.465000000E2,3.813039541E0,3.610530138E0
3.476828572E1,5.322930233E1,1.040045701E1,4.399940008E1,1.279999971E0,2.700000048E0,3.790092468E0,3.575464725E0
3.576756686E1,5.322931483E1,1.040045931E1,4.337570017E1,1.200000048E0,1.019999981E1,3.800892115E0,3.685554743E0
3.676809207E1,5.322932517E1,1.040046065E1,4.473747089E1,1.200000048E0,3.542000122E2,3.790092468E0,3.599737644E0
3.776797139E1,5.322933614E1,1.040046801E1,4.536077634E1,1.309999943E0,2.360000038E1,3.796212196E0,3.566351652E0
3.876755728E1,5.322934614E1,1.040047490E1,4.638764492E1,1.190000057E0,3.700000048E0,3.877761364E0,3.720607758E0
3.976775436E1,5.322935420E1,1.040047711E1,4.830495388E1,1.159999967E0,3.455000000E2,3.917893887E0,3.771427393E0
4.076767853E1,5.322936197E1,1.040048669E1,4.889474546E1,1.429999948E0,2.700000000E1,4.005630493E0,4.028513908E0
4.176777071E1,5.322936591E1,1.040048429E1,4.618674441E1,1.460000038E0,3.382000122E2,3.878649950E0,3.824114323E0
4.276790457E1,5.322936742E1,1.040048492E1,4.269675628E1,1.500000000E0,2.860000038E1,3.893310308E0,3.909300804E0
4.376796639E1,5.322936675E1,1.040048932E1,4.174747410E1,9.499999881E-1,2.970000076E1,3.905857563E0,4.007922173E0
4.476800405E1,5.322936740E1,1.040048778E1,3.815696043E1,1.009999990E0,1.500000000E1,3.798223257E0,3.812134027E0
4.576805634E1,5.322936756E1,1.040047708E1,3.357029409E1,1.220000029E0,3.340000000E2,3.794885874E0,3.615733147E0
4.676780592E1,5.322936877E1,1.040048351E1,2.946677831E1,1.990000010E0,4.079999924E1,3.810119867E0,3.557288408E0
4.776805957E1,5.322936645E1,1.040049317E1,2.513797537E1,9.100000262E-1,6.100000000E1,3.951274157E0,3.826750040E0
4.876831431E1,5.322935837E1,1.040049658E1,1.858370173E1,8.299999833E-1,6.550000000E1,4.007498264E0,4.094622135E0
4.976739587E1,5.322935170E1,1.040050423E1,1.760590598E1,9.200000167E-1,8.519999695E1,4.047861099E0,4.473719597E0
5.076804415E1,5.322934659E1,1.040051186E1,1.451995831E1,8.700000048E-1,8.950000000E1,3.959902525E0,4.404180050E0
5.176800675E1,5.322934314E1,1.040052110E1,1.404973532E1,8.700000048E-1,8.809999847E1,3.911271095E0,4.548557281E0
5.276752180E1,5.322933800E1,1.040053006E1,9.880230062E0,9.200000167E-1,1.138000031E2,3.986950636E0,4.813542366E0
5.376823571E1,5.322933492E1,1.040054076E1,9.265231797E0,9.200000167E-1,9.009999847E1,3.931846619E0,4.958992004E0
5.476764347E1,5.322933344E1,1.040055218E1,9.011075592E0,8.700000048E-1,9.509999847E1,3.914705038E0,5.134126186E0
5.576788060E1,5.322933243E1,1.040056393E1,8.895897051E0,8.700000048E-1,9.119999695E1,3.959743261E0,5.517029762E0
5.676795144E1,5.322933178E1,1.040057604E1,8.232623244E0,8.799999952E-1,9.459999847E1,3.914400339E0,5.493132591E0
5.776747717E1,5.322933197E1,1.040058857E1,8.002089844E0,8.799999952E-1,8.540000153E1,3.978950024E0,5.818161964E0
5.876792987E1,5.322933008E1,1.040059900E1,1.299080783E0,8.399999738E-1,9.109999847E1,3.952503681E0,5.483778477E0
5.976832316E1,5.322932844E1,1.040061016E1,3.074366215E-1,8.600000143E-1,9.119999695E1,3.892168045E0,5.419881344E0
6.076768852E1,5.322932602E1,1.040062155E1,-2.410466125E0,8.600000143E-1,1.013000031E2,3.799687147E0,5.108182907E0
6.176811388E1,5.322932444E1,1.040063351E1,-2.985972749E0,8.600000143E-1,9.100000000E1,3.790092468E0,5.007606506E0
6.276742586E1,5.322932134E1,1.040064487E1,-6.140888243E0,8.700000048E-1,1.084000015E2,3.790092468E0,4.694869518E0
