"event","experiment time","system time","system time text"
"START",0.000000000E0,1686042704.497,"2023-06-06 11:11:44.497 UTC+02:00"
"PAUSE",2.256334854E2,1686042930.130,"2023-06-06 11:15:30.130 UTC+02:00"
