"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686656644978986E9,"2023-06-13 13:44:04.979 UTC+02:00"
"PAUSE",7.031006595829967E1,1.686656715289541E9,"2023-06-13 13:45:15.290 UTC+02:00"
