"event","experiment time","system time","system time text"
"START",0.000000000E0,1685962787.125,"2023-06-05 12:59:47.125 UTC+02:00"
"PAUSE",7.157798345E1,1685962858.703,"2023-06-05 13:00:58.703 UTC+02:00"
