"event","experiment time","system time","system time text"
"START",0.000000000E0,1685962677.287,"2023-06-05 12:57:57.287 UTC+02:00"
"PAUSE",8.090317371E1,1685962758.190,"2023-06-05 12:59:18.190 UTC+02:00"
