"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
6.114569260E-1,5.323270454E1,1.040975167E1,9.974095211E0,6.299999952E-1,2.333000031E2,7.818043232E0,1.164197636E1
1.851226093E0,5.323272315E1,1.040978257E1,1.240807384E1,5.000000000E-1,2.333000031E2,6.185892582E0,8.401689529E0
2.850912395E0,5.323272752E1,1.040978040E1,1.343438732E1,0.000000000E0,0.000000000E0,4.720761776E0,6.827701569E0
3.851024061E0,5.323272768E1,1.040978033E1,1.175396767E1,0.000000000E0,0.000000000E0,4.664734840E0,6.468789101E0
4.850378800E0,5.323272625E1,1.040977566E1,1.099932828E1,0.000000000E0,0.000000000E0,4.909170628E0,6.476809502E0
5.850390467E0,5.323272779E1,1.040976622E1,1.096863289E1,0.000000000E0,0.000000000E0,5.161950588E0,6.765578270E0
6.851284633E0,5.323273957E1,1.040972774E1,1.125699293E1,9.399999976E-1,1.683000031E2,4.935437679E0,6.310320854E0
7.851298643E0,5.323271603E1,1.040977025E1,1.504191695E1,1.659999967E0,9.600000000E1,4.071070671E0,5.213012218E0
8.850948798E0,5.323270207E1,1.040980821E1,1.447852934E1,1.879999995E0,1.085999985E2,4.061257839E0,4.600546837E0
9.850602288E0,5.323270652E1,1.040983858E1,1.506397584E1,2.119999886E0,6.869999695E1,3.790092468E0,4.031392574E0
1.085121093E1,5.323271010E1,1.040987749E1,1.521350526E1,2.269999981E0,7.769999695E1,3.853257418E0,3.955617666E0
1.185041312E1,5.323273065E1,1.040991563E1,1.343227462E1,3.180000067E0,5.090000153E1,4.633796215E0,4.095005512E0
1.285106281E1,5.323276452E1,1.040995072E1,1.262713942E1,4.179999828E0,3.800000000E1,4.846880436E0,4.120633125E0
1.385062395E1,5.323278833E1,1.040996668E1,1.429709255E1,1.649999976E0,3.609999847E1,4.122017860E0,4.005558014E0
1.485126421E1,5.323280556E1,1.040998987E1,1.499694062E1,2.589999914E0,4.959999847E1,3.993605852E0,3.871845484E0
1.585065322E1,5.323282753E1,1.041001962E1,1.470216496E1,3.089999914E0,4.350000000E1,3.941392183E0,3.629249811E0
1.685118812E1,5.323285977E1,1.041006174E1,1.428710076E1,4.489999771E0,4.340000153E1,4.651544094E0,3.816918135E0
1.785043437E1,5.323290039E1,1.041010621E1,1.435978052E1,4.889999866E0,3.809999847E1,6.348297119E0,4.026986122E0
1.885089458E1,5.323296806E1,1.041016043E1,1.413843102E1,5.449999809E0,3.189999962E1,5.603600979E0,3.902208805E0
