"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.151124994E-3,-5.008734283E0,4.154011688E0,8.002209320E0
7.774875005E-3,-4.882397003E0,3.869154053E0,8.109536133E0
1.770087500E-2,-4.788841553E0,3.727398834E0,8.576564941E0
2.762687500E-2,-4.716691589E0,3.627107391E0,8.702153778E0
3.755287500E-2,-4.617447968E0,3.338507538E0,8.155490570E0
4.747887500E-2,-4.609364777E0,3.233126678E0,7.948022003E0
5.740487500E-2,-4.584965515E0,3.228486328E0,7.876620483E0
6.733087500E-2,-4.572990417E0,3.294798431E0,7.808212738E0
7.725687500E-2,-4.477788391E0,3.377276917E0,7.817194061E0
8.718287500E-2,-4.459676056E0,3.473826141E0,7.901618500E0
9.710887499E-2,-4.483326874E0,3.608845367E0,7.914641418E0
1.070338750E-1,-4.480482788E0,3.674259338E0,8.026758270E0
1.169598750E-1,-4.413272552E0,3.547772369E0,8.001760254E0
1.268858750E-1,-4.487967224E0,3.335064697E0,7.923323364E0
1.368118750E-1,-4.588408356E0,3.147504730E0,7.926466827E0
1.467378750E-1,-4.555177460E0,3.042872314E0,7.875123596E0
1.566638750E-1,-4.483775940E0,2.997666321E0,7.827821960E0
1.665898750E-1,-4.496050415E0,2.950664062E0,7.907456360E0
1.765158750E-1,-4.594695282E0,2.910697174E0,7.774383087E0
1.864418750E-1,-4.680915985E0,2.873424683E0,7.751929779E0
1.963678750E-1,-4.727768555E0,2.740201721E0,7.886050873E0
2.062938750E-1,-4.744533691E0,2.296973419E0,7.881111145E0
2.162198750E-1,-4.521198120E0,1.840871887E0,7.803871765E0
2.261458750E-1,-4.180656281E0,1.542392578E0,7.704029388E0
2.360718750E-1,-3.881428528E0,1.129401398E0,7.533084869E0
2.459978750E-1,-3.167263641E0,3.721261597E-1,7.431595917E0
2.559228750E-1,-2.622247009E0,-7.963439941E-2,7.202123108E0
2.658488750E-1,-2.031874695E0,-5.215155029E-1,7.036268005E0
2.757748750E-1,-1.443747711E0,-9.485774231E-1,6.769223328E0
2.857008750E-1,-1.017883301E0,-1.239721985E0,6.518644409E0
2.956268750E-1,-6.782395935E-1,-1.519939270E0,6.500981140E0
3.055528750E-1,-5.156776428E-1,-1.849104767E0,6.387517090E0
3.154788750E-1,-5.099894714E-1,-2.140399017E0,6.146518250E0
3.254048750E-1,-5.412744141E-1,-2.671943665E0,6.132297821E0
3.353308750E-1,-5.304968262E-1,-3.298390961E0,6.067033539E0
3.452568750E-1,-6.644682312E-1,-4.043391724E0,6.061794434E0
3.551828750E-1,-8.223898315E-1,-4.692591705E0,6.170318756E0
3.651088750E-1,-1.072369995E0,-5.221591644E0,5.932613068E0
3.750348750E-1,-1.388662262E0,-5.512287140E0,5.804030457E0
3.849608750E-1,-1.806742859E0,-5.783822479E0,5.592819672E0
3.948868750E-1,-2.578537903E0,-6.333479462E0,5.674250336E0
4.048128750E-1,-3.454815674E0,-7.014563141E0,5.875132599E0
4.147378750E-1,-4.340374146E0,-7.567213898E0,6.068231049E0
4.246638750E-1,-5.347779236E0,-7.786208496E0,6.640940094E0
4.345898750E-1,-6.258784790E0,-7.828869781E0,7.041806488E0
4.445158750E-1,-6.827452240E0,-7.924221497E0,6.888525238E0
4.544418750E-1,-7.370073853E0,-8.096812592E0,6.737189941E0
4.643678750E-1,-8.072862396E0,-8.497229919E0,6.838678894E0
4.742938750E-1,-8.769813080E0,-8.954379272E0,7.023544464E0
4.842198750E-1,-9.292675781E0,-9.454339600E0,7.226672058E0
4.941458750E-1,-9.837393036E0,-9.955198059E0,7.381749573E0
5.040718750E-1,-1.044902115E1,-1.006477020E1,7.659422150E0
5.139978750E-1,-1.104118973E1,-1.000564316E1,8.073311462E0
5.239238750E-1,-1.176373718E1,-9.806706848E0,8.562793579E0
5.338498750E-1,-1.252685028E1,-9.541009369E0,8.683442688E0
5.437758750E-1,-1.318458252E1,-9.459878082E0,8.492888947E0
5.537018750E-1,-1.389186172E1,-9.423503723E0,8.065078583E0
5.636278750E-1,-1.441412567E1,-9.388925629E0,7.655530243E0
5.735528750E-1,-1.472263412E1,-9.430539093E0,7.285350037E0
5.834788750E-1,-1.490270966E1,-9.428293762E0,7.085665283E0
5.934048750E-1,-1.477412704E1,-9.241931305E0,7.109765167E0
6.033308750E-1,-1.419797516E1,-8.862620087E0,7.280709686E0
6.132568750E-1,-1.316347641E1,-8.541238403E0,7.621550903E0
6.231828750E-1,-1.216175949E1,-8.491242371E0,7.228318634E0
6.331088750E-1,-1.183678528E1,-8.428522797E0,6.931934967E0
6.430348750E-1,-1.141496246E1,-8.102351074E0,6.937772827E0
6.529608750E-1,-1.065648972E1,-7.780220947E0,6.841373291E0
6.628868750E-1,-1.003363495E1,-7.606881409E0,6.578370209E0
6.728128750E-1,-9.580676880E0,-7.573650513E0,6.160888367E0
6.827388750E-1,-9.204060059E0,-7.495962067E0,5.634582825E0
6.926648750E-1,-9.422904968E0,-7.034621429E0,5.295837250E0
7.025908750E-1,-9.712552643E0,-6.047574005E0,5.032534790E0
7.125168750E-1,-9.684560852E0,-5.181774445E0,4.519401855E0
7.224418750E-1,-9.990524597E0,-4.881798248E0,4.025728455E0
7.323678750E-1,-1.006491989E1,-4.889282684E0,3.610641632E0
7.422938750E-1,-9.802515564E0,-5.187761993E0,3.452270966E0
7.522198750E-1,-9.585017853E0,-5.526357880E0,3.341800690E0
7.621458750E-1,-9.652527466E0,-5.398823090E0,3.338357849E0
7.720718750E-1,-9.620494080E0,-4.892126770E0,3.409609680E0
7.819978750E-1,-9.158554688E0,-4.321213989E0,3.433260498E0
7.919238750E-1,-8.333769836E0,-3.858825531E0,3.251089325E0
8.018498750E-1,-8.195607147E0,-3.732488251E0,3.200644226E0
8.117758750E-1,-8.334667969E0,-3.467389526E0,3.217858429E0
8.217018750E-1,-7.922574921E0,-2.955454102E0,3.013084259E0
8.316278750E-1,-7.482340393E0,-2.916235657E0,2.604733429E0
8.415538750E-1,-6.994504852E0,-3.240611115E0,2.400408325E0
8.514798750E-1,-7.006180573E0,-3.395239563E0,2.121089172E0
8.614058750E-1,-7.087611237E0,-3.308270416E0,2.141746216E0
8.713308750E-1,-6.847061462E0,-2.575095062E0,2.750530243E0
8.812568750E-1,-7.000492401E0,-1.918260956E0,2.708916779E0
8.911828750E-1,-7.680977325E0,-2.940335541E0,2.240690460E0
9.011088750E-1,-8.705147552E0,-4.909640350E0,2.219734039E0
9.110348750E-1,-8.136629791E0,-5.779481506E0,1.785037994E0
9.209608750E-1,-7.220085754E0,-6.513405304E0,1.087039490E0
9.308868750E-1,-6.600973206E0,-6.449488220E0,1.750160522E0
9.408128750E-1,-5.829178162E0,-5.025948486E0,2.566263428E0
9.507388750E-1,-4.863835602E0,-3.919299774E0,2.938239899E0
9.606648750E-1,-3.925137634E0,-4.215683441E0,3.207978973E0
9.705908750E-1,-3.903881836E0,-5.092410278E0,3.079695740E0
9.805168750E-1,-4.541555786E0,-6.094127197E0,2.617456970E0
9.904428750E-1,-4.886139221E0,-7.078330536E0,2.025737457E0
1.000368875E0,-4.771028595E0,-7.382498016E0,1.642384644E0
1.010294875E0,-5.456602936E0,-5.701343994E0,1.759441223E0
1.020220875E0,-6.806046753E0,-4.063000946E0,1.925745392E0
1.030145875E0,-7.847880249E0,-5.764512634E0,2.533182220E0
1.040071875E0,-8.498577118E0,-6.450685730E0,2.076332245E0
1.049997875E0,-8.635542297E0,-6.623127136E0,1.486259308E0
1.059923875E0,-8.541388092E0,-6.095773773E0,1.223106537E0
1.069849875E0,-8.387957153E0,-6.099515991E0,1.281335449E0
1.079775875E0,-8.497529297E0,-6.366410980E0,1.295406189E0
1.089701875E0,-8.347840576E0,-6.784790955E0,1.095422058E0
1.099627875E0,-8.171357574E0,-7.078031158E0,6.791377258E-1
1.109553875E0,-7.907007294E0,-6.887028351E0,4.364923096E-1
1.119479875E0,-7.757318573E0,-6.638245697E0,5.617817688E-1
1.129405875E0,-7.929610291E0,-6.749015350E0,1.060993652E0
1.139331875E0,-8.197403412E0,-7.061715088E0,1.077609100E0
1.149257875E0,-8.429570618E0,-6.959627380E0,7.668553162E-1
1.159183875E0,-8.688532104E0,-6.648723907E0,4.453239441E-1
1.169109875E0,-8.857231293E0,-6.076763306E0,4.680766296E-1
1.179034875E0,-8.141868896E0,-5.581443329E0,6.228547668E-1
1.188960875E0,-8.112529907E0,-4.456382904E0,4.191284180E-1
1.198886875E0,-7.836204529E0,-3.492686920E0,1.547781372E-1
1.208812875E0,-6.057004395E0,-3.966002655E0,5.757028198E-1
1.218738875E0,-4.015998688E0,-5.514083405E0,1.898801422E0
1.228664875E0,-3.050057373E0,-7.419171753E0,2.773282928E0
1.238590875E0,-1.987267456E0,-8.274493103E0,1.763033752E0
1.248516875E0,-1.353635101E0,-8.245902557E0,1.080453186E0
1.258442875E0,-2.593357086E0,-9.050778809E0,5.183720398E-1
1.268368875E0,-4.821174316E0,-9.727371826E0,8.659492493E-1
1.278294875E0,-6.337970123E0,-8.649163971E0,1.707199860E0
1.288220875E0,-6.830745392E0,-7.391329651E0,1.056952057E0
1.298147500E0,-6.329886932E0,-6.342460785E0,9.714797974E-2
1.308073500E0,-5.486241302E0,-5.403762817E0,-6.424639893E-1
1.317999500E0,-4.970114594E0,-4.918621674E0,-1.146166534E0
1.327925500E0,-5.076393585E0,-4.920717316E0,-9.107061768E-1
1.337850500E0,-4.751269684E0,-4.454137573E0,-5.929170227E-1
1.347776500E0,-4.316124573E0,-3.700305176E0,-4.499642944E-1
1.357702500E0,-3.558250580E0,-2.605631561E0,-1.811233521E-1
1.367628500E0,-2.295626221E0,-1.211430817E0,8.532257080E-2
1.377554500E0,-9.825567627E-1,-1.125659180E-1,4.920268250E-1
1.387480500E0,-2.055226135E-1,4.691244507E-1,4.640350342E-1
1.397406500E0,-1.727407837E-1,2.673440552E-1,6.191125488E-1
1.407332500E0,4.686753845E-1,-1.115180969E-1,1.709445190E0
1.417258500E0,1.467398529E0,-9.283694458E-1,3.878584442E0
1.427184500E0,1.494641876E0,-2.061513062E0,4.260590057E0
1.437110500E0,1.068927155E0,-4.177213440E0,3.066972198E0
1.447036500E0,4.420607300E0,-2.292018723E1,1.679357758E0
1.456962500E0,1.757839554E1,-4.661516327E1,-1.338516541E0
1.466888500E0,2.748329819E1,-5.262591385E1,-6.752009125E0
1.476814500E0,2.392878983E1,-3.607842453E1,-1.620679779E0
1.486740500E0,1.623239456E1,-1.873489059E1,2.998115387E0
1.496665500E0,9.293573914E0,-8.312663727E0,3.151696014E0
1.506591500E0,4.966222687E0,-3.240311737E0,2.864293671E0
1.516517500E0,3.127296753E0,-1.104553070E0,1.388362885E0
1.526443500E0,2.777174835E0,-5.451663208E-1,-3.573069763E-1
1.536369500E0,3.148702240E0,-1.150058441E0,-1.904938660E0
1.546295500E0,3.904630280E0,-2.946323090E0,-3.346590729E0
1.556221500E0,4.660408630E0,-5.104834442E0,-4.174968109E0
1.566147500E0,5.318290558E0,-6.749165039E0,-4.019890594E0
1.576073500E0,5.808371429E0,-7.795189819E0,-2.730172577E0
1.585999500E0,6.223458252E0,-8.534053345E0,-7.801776123E-1
1.595925500E0,6.580166473E0,-9.280101929E0,1.360670471E0
1.605851500E0,6.515950012E0,-9.926308136E0,3.030298462E0
1.615777500E0,5.888005829E0,-9.803264008E0,2.706072693E0
1.625703500E0,5.177882538E0,-9.003626862E0,9.301657104E-1
1.635629500E0,4.554728394E0,-8.436306610E0,-3.903881836E-1
1.645555500E0,4.007765808E0,-8.284073181E0,-1.019829254E0
1.655480500E0,3.593277740E0,-8.427175598E0,-1.147214355E0
1.665406500E0,3.470532990E0,-8.637488251E0,-9.460327148E-1
1.675332500E0,3.568728790E0,-8.911119232E0,-6.408174133E-1
1.685258500E0,3.709436188E0,-9.215586090E0,-3.817062378E-2
1.695184500E0,3.842958527E0,-9.467063141E0,6.605763245E-1
1.705110500E0,3.872147827E0,-9.570348358E0,9.877958679E-1
1.715036500E0,3.746858368E0,-9.490414581E0,6.735992432E-1
1.724962500E0,3.557951202E0,-9.370962982E0,8.532257080E-2
1.734888500E0,3.373385010E0,-9.303752747E0,-3.579057312E-1
1.744814500E0,3.364104309E0,-9.288634186E0,-5.289999390E-1
1.754740500E0,3.751947784E0,-9.171128540E0,-4.363426208E-1
1.764666500E0,4.180057526E0,-9.031918030E0,-2.077679443E-1
1.774592500E0,4.458328857E0,-8.963959351E0,6.137237549E-3
1.784518500E0,4.765939178E0,-8.845854950E0,1.351689148E-1
1.794444500E0,5.027295685E0,-8.700207825E0,1.706451416E-1
1.804370500E0,5.158273315E0,-8.561446381E0,1.685494995E-1
1.814296500E0,5.240003357E0,-8.435707855E0,1.640588379E-1
1.824222500E0,5.303022308E0,-8.328680420E0,1.332229614E-1
1.834147500E0,5.351371765E0,-8.304879913E0,5.927673340E-2
