"event","experiment time","system time","system time text"
"START",0.000000000E0,1686219854.228,"2023-06-08 12:24:14.228 UTC+02:00"
"PAUSE",3.661714247E1,1686219890.845,"2023-06-08 12:24:50.845 UTC+02:00"
