"event","experiment time","system time","system time text"
"START",0.000000000E0,1685965747.779,"2023-06-05 13:49:07.779 UTC+02:00"
"PAUSE",5.584761270E1,1685965803.626,"2023-06-05 13:50:03.626 UTC+02:00"
