"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.557704600E-2,-2.520000076E1,1.912500024E0,-2.966250038E1
5.557704600E-2,-2.482500076E1,1.406250000E0,-3.030000114E1
6.557704600E-2,-2.499375153E1,1.537500024E0,-3.065625191E1
7.557704600E-2,-2.488125038E1,1.781250119E0,-3.082500076E1
8.557704600E-2,-2.514375114E1,1.800000072E0,-3.099375153E1
9.557704600E-2,-2.510625076E1,1.650000095E0,-3.086250114E1
1.055770460E-1,-2.510625076E1,1.668750048E0,-3.078750038E1
1.155770460E-1,-2.514375114E1,1.781250119E0,-3.088125038E1
1.255770460E-1,-2.510625076E1,1.837500095E0,-3.114375114E1
1.355770460E-1,-2.514375114E1,2.025000095E0,-3.123750114E1
1.455770460E-1,-2.491875076E1,2.025000095E0,-3.123750114E1
1.555770460E-1,-2.497500038E1,2.212500095E0,-3.129375076E1
1.655770460E-1,-2.463750076E1,2.287500143E0,-3.144375038E1
1.755770460E-1,-2.454375076E1,2.512500048E0,-3.140625191E1
1.855770460E-1,-2.471250153E1,2.512500048E0,-3.146250153E1
1.955770460E-1,-2.476875114E1,2.418750048E0,-3.131250191E1
2.055770460E-1,-2.491875076E1,2.475000143E0,-3.114375114E1
2.155770460E-1,-2.499375153E1,2.400000095E0,-3.084375191E1
2.255770460E-1,-2.544375038E1,2.343750000E0,-3.046875191E1
2.355770460E-1,-2.559375191E1,2.081250191E0,-3.015000153E1
2.455770460E-1,-2.587500191E1,2.156250000E0,-2.962500191E1
2.555770460E-1,-2.641875076E1,2.250000000E0,-2.947500038E1
2.655770460E-1,-2.670000076E1,2.231250048E0,-2.906250191E1
2.755770460E-1,-2.700000191E1,2.400000095E0,-2.870625114E1
2.855770460E-1,-2.739375114E1,2.456250191E0,-2.831250191E1
2.955770460E-1,-2.771250153E1,2.456250191E0,-2.791875076E1
3.055770460E-1,-2.780625153E1,2.737500191E0,-2.767500114E1
3.155770460E-1,-2.814375114E1,2.831250191E0,-2.756250191E1
3.255770460E-1,-2.853750038E1,2.868750095E0,-2.713125038E1
3.355770460E-1,-2.866875076E1,2.587500095E0,-2.688750076E1
3.455770460E-1,-2.872500038E1,2.812500000E0,-2.656875038E1
3.555770460E-1,-2.883750153E1,3.037500143E0,-2.628750038E1
3.655770460E-1,-2.898750114E1,3.056250095E0,-2.623125076E1
3.755770460E-1,-2.911875153E1,3.168750048E0,-2.585625076E1
3.855770460E-1,-2.947500038E1,3.150000095E0,-2.553750038E1
3.955770460E-1,-2.998125076E1,3.037500143E0,-2.505000114E1
4.055770460E-1,-3.028125191E1,2.925000191E0,-2.460000038E1
4.155770460E-1,-3.048750114E1,3.206250191E0,-2.416875076E1
4.255770460E-1,-3.099375153E1,3.281250238E0,-2.381250000E1
4.355770460E-1,-3.142500114E1,3.112500191E0,-2.321250153E1
4.455770460E-1,-3.170625114E1,2.925000191E0,-2.250000000E1
4.555770460E-1,-3.206250000E1,2.737500191E0,-2.218125153E1
4.655770460E-1,-3.228750229E1,2.475000143E0,-2.165625000E1
4.755770460E-1,-3.236250305E1,2.606250048E0,-2.098125076E1
4.855770460E-1,-3.290625000E1,2.531250000E0,-2.040000153E1
4.955770460E-1,-3.341250229E1,2.418750048E0,-1.972500038E1
5.055770460E-1,-3.360000229E1,2.175000191E0,-1.929375076E1
5.155770460E-1,-3.375000000E1,2.043750048E0,-1.861875153E1
5.255770460E-1,-3.423750305E1,2.212500095E0,-1.794375038E1
5.355770460E-1,-3.487500000E1,2.493750095E0,-1.732500076E1
5.455770460E-1,-3.551250076E1,2.756250143E0,-1.663125038E1
5.555770460E-1,-3.575625229E1,3.000000000E0,-1.601250076E1
5.655770460E-1,-3.613125229E1,3.468750238E0,-1.550625038E1
5.755770460E-1,-3.661875153E1,3.956250191E0,-1.455000019E1
5.855770460E-1,-3.705000305E1,4.350000381E0,-1.340625095E1
5.955770460E-1,-3.785625076E1,4.912500381E0,-1.260000038E1
6.055770460E-1,-3.811875153E1,5.587500095E0,-1.151250076E1
6.155770460E-1,-3.855000305E1,6.150000095E0,-1.033125019E1
6.255770460E-1,-3.875625229E1,6.956250191E0,-9.168750763E0
6.355770460E-1,-3.922500229E1,7.331250191E0,-8.193750381E0
6.455770460E-1,-3.920625305E1,8.043750763E0,-6.862500191E0
6.555770460E-1,-3.935625076E1,8.681250572E0,-6.056250095E0
6.655770460E-1,-3.988125229E1,9.618750572E0,-5.006250381E0
6.755770460E-1,-3.965625000E1,1.050000000E1,-3.993750095E0
6.855770460E-1,-3.988125229E1,1.108125019E1,-3.093750238E0
6.955770460E-1,-3.980625153E1,1.188750076E1,-2.418750048E0
7.055770460E-1,-3.988125229E1,1.246875095E1,-1.875000119E0
7.155770460E-1,-3.978750229E1,1.376250076E1,-1.143750072E0
7.255770460E-1,-3.976875305E1,1.456875038E1,-9.000000358E-1
7.355770460E-1,-3.963750076E1,1.528125095E1,-4.500000179E-1
7.455770460E-1,-3.941250229E1,1.601250076E1,-1.687500030E-1
7.555770460E-1,-3.931875229E1,1.661250114E1,1.875000075E-2
7.655770460E-1,-3.896250153E1,1.758750153E1,-9.375000000E-2
7.755770460E-1,-3.866250229E1,1.831875038E1,1.687500030E-1
7.855770460E-1,-3.819375229E1,1.895625114E1,2.437500060E-1
7.955770460E-1,-3.804375076E1,1.927500153E1,3.375000060E-1
8.055770460E-1,-3.796875000E1,1.955625153E1,2.437500060E-1
8.155770460E-1,-3.787500000E1,2.015625000E1,4.312500060E-1
8.255770460E-1,-3.753750229E1,2.043750000E1,4.875000119E-1
8.355770460E-1,-3.751875305E1,2.056875038E1,4.125000238E-1
8.455770460E-1,-3.759375000E1,2.045625114E1,6.937500238E-1
8.555770460E-1,-3.774375153E1,2.049375153E1,6.750000119E-1
8.655770460E-1,-3.825000000E1,2.073750114E1,1.068750024E0
8.755770460E-1,-3.825000000E1,2.096250153E1,1.350000024E0
8.855770460E-1,-3.832500076E1,2.098125076E1,1.650000095E0
8.955770460E-1,-3.823125076E1,2.092500114E1,1.987500072E0
9.055770460E-1,-3.834375000E1,2.116875076E1,2.343750000E0
9.155770460E-1,-3.830625153E1,2.150625038E1,2.887500048E0
