"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.362513745E0,5.323084190E1,1.039746910E1,3.694687129E1,0.000000000E0,0.000000000E0,1.497999954E1,1.000000000E0
2.714789228E0,5.323072217E1,1.039710241E1,4.371224068E1,0.000000000E0,0.000000000E0,1.200000000E1,3.251704025E1
3.716157612E0,5.323072927E1,1.039718877E1,4.337900502E1,6.648164988E-1,2.302198982E1,1.200000000E1,2.706810951E1
4.734965073E0,5.323073581E1,1.039720471E1,4.212316673E1,1.133749604E0,7.521779633E1,1.200000000E1,2.219163704E1
5.730762149E0,5.323072587E1,1.039730008E1,3.875073236E1,2.426635504E0,8.331490326E1,6.000000000E0,1.306941986E1
6.731111533E0,5.323072980E1,1.039737047E1,3.809545335E1,3.399816751E0,8.200085449E1,6.000000000E0,1.029439068E1
7.718164340E0,5.323073738E1,1.039743479E1,3.802842496E1,3.731891394E0,8.512915039E1,6.000000000E0,8.503372192E0
8.719492532E0,5.323073938E1,1.039750310E1,3.688576446E1,3.944684029E0,9.342472076E1,6.000000000E0,7.658114910E0
9.731648454E0,5.323074074E1,1.039756331E1,3.620367180E1,3.938605785E0,8.605508423E1,6.000000000E0,7.138555050E0
1.072786418E1,5.323074142E1,1.039762818E1,3.607324474E1,3.987572193E0,8.366667175E1,6.000000000E0,6.588218689E0
1.173676776E1,5.323074439E1,1.039769062E1,3.609775067E1,4.035476685E0,9.405957031E1,6.000000000E0,6.147721291E0
1.274282053E1,5.323073857E1,1.039776757E1,3.634523521E1,4.233009338E0,8.989083099E1,6.000000000E0,5.741874218E0
1.372792003E1,5.323073841E1,1.039784011E1,3.581453756E1,4.278077126E0,8.667222595E1,6.000000000E0,5.319818974E0
1.471744353E1,5.323074090E1,1.039789930E1,3.561025356E1,4.193996906E0,8.747279358E1,6.000000000E0,4.908802509E0
1.572266895E1,5.323074115E1,1.039796238E1,3.537661916E1,4.145403862E0,8.946291351E1,6.000000000E0,4.618476391E0
1.673324537E1,5.323074510E1,1.039802177E1,3.573703641E1,4.085765362E0,8.276945496E1,6.000000000E0,4.445004940E0
1.772382995E1,5.323074927E1,1.039808527E1,3.630962497E1,4.073660374E0,8.647193146E1,4.000000000E0,4.274808407E0
1.873077937E1,5.323075091E1,1.039815044E1,3.630343818E1,4.086009502E0,9.126555634E1,4.000000000E0,4.160837173E0
1.973554114E1,5.323075174E1,1.039821674E1,3.553825745E1,4.109516621E0,7.690927124E1,4.000000000E0,4.046001911E0
2.072910099E1,5.323076049E1,1.039827978E1,3.559989094E1,4.104807854E0,8.247201538E1,4.000000000E0,3.956699848E0
2.173675252E1,5.323076440E1,1.039834021E1,3.565305250E1,4.090359688E0,8.485135651E1,4.000000000E0,3.884010553E0
2.273005741E1,5.323076816E1,1.039840214E1,3.525858092E1,4.076033115E0,8.604244995E1,4.000000000E0,3.810855627E0
2.372973833E1,5.323076876E1,1.039846353E1,3.532705804E1,4.047922134E0,8.553921509E1,4.000000000E0,3.760955095E0
2.473048471E1,5.323077108E1,1.039852279E1,3.512203793E1,4.003210068E0,8.620644379E1,4.000000000E0,3.698112965E0
2.572902290E1,5.323077012E1,1.039858166E1,3.514454277E1,3.948443890E0,8.736293793E1,4.000000000E0,3.643412113E0
2.673353829E1,5.323077196E1,1.039863190E1,3.509916889E1,3.840652943E0,8.912892151E1,4.000000000E0,3.583837986E0
2.773688494E1,5.323077237E1,1.039867322E1,3.518293071E1,3.627171993E0,9.608063507E1,4.000000000E0,3.604744196E0
2.872827236E1,5.323077364E1,1.039868634E1,3.542657624E1,3.116851568E0,9.608063507E1,4.000000000E0,3.658699751E0
2.971791298E1,5.323077450E1,1.039868798E1,3.565020548E1,2.709109068E0,9.608063507E1,6.000000000E0,3.600387335E0
3.072506752E1,5.323077436E1,1.039868671E1,3.572318152E1,2.386479616E0,9.608063507E1,6.000000000E0,3.594155788E0
3.173409578E1,5.323077442E1,1.039868949E1,3.569101395E1,2.044645548E0,9.608063507E1,6.000000000E0,3.590333700E0
3.272486648E1,5.323077493E1,1.039868964E1,3.574337671E1,3.723071218E-1,9.608063507E1,6.000000000E0,3.584580183E0
