"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.408746900E-2,-4.834231138E-1,-3.979783952E-1,-4.871646687E-2
1.893741700E-2,-5.329031348E-1,-4.456258714E-1,-7.803797722E-2
2.378736500E-2,-5.518399477E-1,-4.627300799E-1,-9.941824526E-2
2.863731200E-2,-5.322923064E-1,-4.578431547E-1,-1.189659163E-1
3.348726000E-2,-4.852557182E-1,-4.480693042E-1,-1.299614757E-1
3.833720800E-2,-4.223366380E-1,-4.156934917E-1,-1.311832070E-1
4.318715600E-2,-3.441459537E-1,-3.405571282E-1,-1.379027218E-1
4.803710400E-2,-2.592357397E-1,-2.654207349E-1,-1.488982886E-1
5.288705200E-2,-1.743255407E-1,-1.951712966E-1,-1.611155868E-1
5.773700000E-2,-9.185878932E-2,-1.328630894E-1,-1.776089370E-1
6.258694800E-2,-1.672242396E-2,-8.032871783E-2,-1.873827726E-1
6.743689600E-2,4.986183718E-2,-2.412915789E-2,-1.861610413E-1
7.228684400E-2,1.091157198E-1,3.940077871E-2,-1.776089370E-1
7.713679200E-2,1.512653977E-1,1.273653060E-1,-1.452330947E-1
8.198674000E-2,1.830303669E-1,2.226602137E-1,-1.006399691E-1
8.683668700E-2,2.099084109E-1,2.678641975E-1,-7.009673119E-2
9.168663500E-2,2.386190593E-1,3.100138903E-1,-6.093376130E-2
9.653658300E-2,2.685514390E-1,3.558287323E-1,-6.948586553E-2
1.013865310E-1,2.929860055E-1,3.387245238E-1,-7.376192510E-2
1.062364790E-1,3.052033186E-1,2.874118686E-1,-5.971203372E-2
1.110863750E-1,3.058141768E-1,2.605338395E-1,-2.977965772E-2
1.159363230E-1,2.874882221E-1,2.189950198E-1,-4.123337101E-3
1.207862710E-1,2.386190593E-1,1.102610901E-1,8.704823442E-3
1.256362190E-1,1.592066288E-1,-4.062250629E-2,8.093958721E-3
1.304861670E-1,6.024653837E-2,-1.890626550E-1,-1.328630932E-2
1.353361150E-1,-4.360047355E-2,-3.057378232E-1,-4.932733253E-2
1.401860620E-1,-1.419496983E-1,-4.028653204E-1,-9.636391699E-2
1.450360100E-1,-2.274707705E-1,-4.896081090E-1,-1.458439678E-1
1.498859580E-1,-2.940550447E-1,-5.659661889E-1,-1.837175786E-1
1.547359060E-1,-3.380373120E-1,-6.380482912E-1,-2.050978541E-1
1.595858540E-1,-3.606393039E-1,-7.082977295E-1,-2.136499584E-1
1.644358020E-1,-3.643044829E-1,-7.748819590E-1,-2.105956376E-1
1.692857500E-1,-3.496437371E-1,-8.371901512E-1,-1.934914142E-1
1.741356980E-1,-3.221548200E-1,-8.713986278E-1,-1.666133702E-1
1.789856460E-1,-2.836703360E-1,-8.872811198E-1,-1.403461844E-1
1.838355940E-1,-2.354120165E-1,-9.043853283E-1,-1.207985133E-1
1.886855420E-1,-1.786015928E-1,-9.111047983E-1,-1.024725661E-1
1.935354900E-1,-1.126281917E-1,-9.037744403E-1,-8.414662629E-2
1.983854370E-1,-4.665479809E-2,-8.982766867E-1,-7.070759684E-2
2.032353850E-1,1.870773360E-2,-8.732311726E-1,-5.787943676E-2
2.080853330E-1,8.895718306E-2,-7.779362798E-1,-3.588830680E-2
2.129352810E-1,1.537088454E-1,-6.918043494E-1,-1.328630932E-2
2.177851770E-1,1.891390085E-1,-7.021890879E-1,-5.345067009E-3
2.226351250E-1,2.001345754E-1,-7.327322960E-1,-4.581485991E-4
2.274850730E-1,1.909715980E-1,-7.425061464E-1,2.596175298E-3
