"event","experiment time","system time","system time text"
"START",0.000000000E0,1686222160.839,"2023-06-08 13:02:40.839 UTC+02:00"
"PAUSE",3.615614816E1,1686222196.995,"2023-06-08 13:03:16.995 UTC+02:00"
