"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.477136000E-3,-6.123919412E-2,-8.002328873E-2,-2.443459118E-3
6.327292000E-3,-8.872810751E-2,-9.590577334E-2,-2.626718581E-2
1.117755300E-2,-1.882990748E-1,-1.007926911E-1,-5.558869615E-2
1.602776100E-2,-2.646571696E-1,-1.050687432E-1,-6.902772188E-2
2.087796900E-2,-3.544542789E-1,-1.044578776E-1,-7.574722916E-2
2.572817800E-2,-4.479165971E-1,-9.712749720E-2,-7.269290835E-2
3.057833400E-2,-5.377137065E-1,-7.941242307E-2,-6.352993846E-2
3.542854200E-2,-6.177369952E-1,-5.497783050E-2,-4.886918142E-2
4.027875100E-2,-6.824886799E-1,-2.565632015E-2,-3.543015569E-2
4.512895900E-2,-7.283035517E-1,7.330377586E-3,-2.687804960E-2
4.997916700E-2,-7.490729094E-1,3.787361458E-2,-2.871064469E-2
5.482932400E-2,-7.454077601E-1,6.536252797E-2,-3.787361458E-2
5.967953200E-2,-7.142536640E-1,9.101885557E-2,-5.681042373E-2
6.452974000E-2,-6.611084342E-1,1.093447953E-1,-7.880155742E-2
6.937994900E-2,-5.957458615E-1,1.203403622E-1,-1.026252806E-1
7.423010500E-2,-5.285507441E-1,1.221729591E-1,-1.313359290E-1
7.908031300E-2,-4.717403352E-1,1.172860414E-1,-1.643226296E-1
8.393052100E-2,-4.314232469E-1,1.142317131E-1,-1.966984570E-1
8.878073000E-2,-4.045451880E-1,1.227838174E-1,-2.272416949E-1
9.363088600E-2,-3.898844421E-1,1.380554438E-1,-2.504545450E-1
9.848109400E-2,-3.862192631E-1,1.411097646E-1,-2.645044625E-1
1.033313030E-1,-3.947713673E-1,1.160643101E-1,-2.663370371E-1
1.081815110E-1,-4.094321132E-1,7.147117704E-2,-2.596175373E-1
1.130317190E-1,-4.253146052E-1,1.893680729E-2,-2.443459183E-1
1.178818760E-1,-4.393644929E-1,-2.748891525E-2,-2.247982323E-1
1.227320840E-1,-4.515817761E-1,-5.742128938E-2,-2.015853822E-1
1.275822920E-1,-4.662425518E-1,-6.963858753E-2,-1.789833754E-1
