"event","experiment time","system time","system time text"
"START",0.000000000E0,1686653456.443,"2023-06-13 12:50:56.443 UTC+02:00"
"PAUSE",2.969385681E1,1686653486.136,"2023-06-13 12:51:26.136 UTC+02:00"
