"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686655128981282E9,"2023-06-13 13:18:48.981 UTC+02:00"
"PAUSE",3.432939074997557E1,1.686655163310753E9,"2023-06-13 13:19:23.311 UTC+02:00"
