"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
6.063480210E-1,5.324289458E1,1.041315946E1,2.846460415E1,5.699999928E-1,2.248000031E2,8.837317467E0,1.266409588E1
1.321437448E0,5.324285547E1,1.041311703E1,2.108772701E1,6.999999881E-1,2.248000031E2,7.875966549E0,1.088118458E1
2.320979999E0,5.324285158E1,1.041310327E1,1.830891684E1,0.000000000E0,0.000000000E0,6.112728119E0,8.576981544E0
3.320883124E0,5.324284328E1,1.041311624E1,1.828967405E1,4.300000072E-1,2.338000031E2,4.397220135E0,5.576927185E0
4.321149270E0,5.324283001E1,1.041310508E1,1.664860514E1,9.800000191E-1,2.225000000E2,3.875922918E0,4.438996792E0
5.320776457E0,5.324282267E1,1.041310156E1,1.570761608E1,1.480000019E0,2.220000000E2,3.790092468E0,3.844667673E0
6.320824321E0,5.324282201E1,1.041306058E1,1.578447128E1,1.730000019E0,2.393000031E2,3.790092468E0,3.229421377E0
7.320828019E0,5.324281532E1,1.041305757E1,1.766507729E1,1.409999967E0,2.241999969E2,3.790092468E0,2.991708755E0
8.321023175E0,5.324280868E1,1.041304606E1,1.706796389E1,1.230000019E0,2.408999939E2,3.790092468E0,2.522206068E0
9.320882497E0,5.324280489E1,1.041302787E1,1.614480713E1,1.350000024E0,2.510000000E2,3.790092468E0,2.500000000E0
1.032135885E1,5.324279988E1,1.041300913E1,1.682583570E1,1.379999995E0,2.500000000E2,3.790092468E0,2.500000000E0
1.132108422E1,5.324279513E1,1.041298849E1,1.603726077E1,1.399999976E0,2.541000061E2,3.790092468E0,2.500000000E0
1.232057734E1,5.324279305E1,1.041296693E1,1.611337525E1,1.480000019E0,2.630000000E2,3.790092468E0,2.500000000E0
1.332131692E1,5.324279108E1,1.041294644E1,1.559360334E1,1.389999986E0,2.687999878E2,3.790092468E0,2.500000000E0
1.432146859E1,5.324278900E1,1.041292436E1,1.549363156E1,1.549999952E0,2.705000000E2,3.790092468E0,2.500000000E0
1.632135588E1,5.324278422E1,1.041288176E1,1.537571782E1,1.490000010E0,2.647000122E2,3.790092468E0,2.500000000E0
1.732075947E1,5.324277745E1,1.041286208E1,1.566495934E1,1.480000019E0,2.536999969E2,3.790092468E0,2.500000000E0
1.832086411E1,5.324277339E1,1.041284213E1,1.585837987E1,1.539999962E0,2.747000122E2,3.790092468E0,2.500000000E0
1.932071354E1,5.324277371E1,1.041281999E1,1.570286977E1,1.440000057E0,2.726000061E2,3.790092468E0,2.500000000E0
2.032112395E1,5.324277405E1,1.041279917E1,1.538909512E1,1.370000005E0,2.741000061E2,3.790092468E0,2.500000000E0
2.132069671E1,5.324277349E1,1.041277724E1,1.410974328E1,1.419999957E0,2.737999878E2,3.790092468E0,2.500000000E0
2.232088682E1,5.324277362E1,1.041275566E1,1.446497491E1,1.419999957E0,2.755000000E2,3.790092468E0,2.500000000E0
2.332152984E1,5.324277572E1,1.041273157E1,1.340559850E1,1.440000057E0,2.752999878E2,3.790092468E0,2.500000000E0
2.432104989E1,5.324277653E1,1.041270708E1,1.304922319E1,1.440000057E0,2.745000000E2,3.790092468E0,2.500000000E0
2.532136270E1,5.324277649E1,1.041268530E1,1.302316799E1,1.409999967E0,2.721000061E2,3.790092468E0,2.500000000E0
2.632141624E1,5.324277685E1,1.041266511E1,1.312620226E1,1.389999986E0,2.750000000E2,3.790092468E0,2.500000000E0
2.732076468E1,5.324277713E1,1.041264445E1,1.313579173E1,1.429999948E0,2.730000000E2,3.790092468E0,2.500000000E0
2.832088812E1,5.324277910E1,1.041262399E1,1.295385538E1,1.429999948E0,2.767999878E2,3.790092468E0,2.500000000E0
2.932152817E1,5.324278054E1,1.041260695E1,1.353882389E1,1.279999971E0,2.717000122E2,3.790092468E0,2.500000000E0
3.032146035E1,5.324278050E1,1.041258830E1,1.314991370E1,1.370000005E0,2.685000000E2,3.790092468E0,2.500000000E0
3.132055572E1,5.324278080E1,1.041256805E1,1.305427846E1,1.379999995E0,2.727999878E2,3.790092468E0,2.500000000E0
3.232073749E1,5.324277943E1,1.041254621E1,1.285591902E1,1.379999995E0,2.618999939E2,3.790092468E0,2.500000000E0
3.332114384E1,5.324277823E1,1.041252398E1,1.279275282E1,1.419999957E0,2.685000000E2,3.790092468E0,2.500000000E0
3.432055358E1,5.324277870E1,1.041250419E1,1.319662942E1,1.370000005E0,2.720000000E2,3.790092468E0,2.500000000E0
3.532077394E1,5.324277877E1,1.041248564E1,1.380094446E1,1.340000033E0,2.760000000E2,3.790092468E0,2.500000000E0
3.632087238E1,5.324277746E1,1.041246682E1,1.410441521E1,1.370000005E0,2.647000122E2,3.790092468E0,2.500000000E0
3.732079384E1,5.324277450E1,1.041244923E1,1.388591040E1,1.279999971E0,2.571000061E2,3.790092468E0,2.500000000E0
3.832081759E1,5.324277124E1,1.041243413E1,1.443583697E1,1.159999967E0,2.531000061E2,3.790092468E0,2.500000000E0
3.932074280E1,5.324277012E1,1.041241627E1,1.420952254E1,1.379999995E0,2.707000122E2,3.790092468E0,2.500000000E0
4.032133098E1,5.324276804E1,1.041239593E1,1.387554143E1,1.399999976E0,2.531999969E2,3.790092468E0,2.500000000E0
4.132144561E1,5.324276601E1,1.041237483E1,1.293072078E1,1.399999976E0,2.687999878E2,3.790092468E0,2.500000000E0
4.232113957E1,5.324276425E1,1.041235400E1,1.302880818E1,1.350000024E0,2.601000061E2,3.790092468E0,2.500000000E0
4.332127884E1,5.324276282E1,1.041233455E1,1.244494984E1,1.330000043E0,2.651000061E2,3.790092468E0,2.500000000E0
4.432117535E1,5.324276147E1,1.041231447E1,1.200586721E1,1.330000043E0,2.612000122E2,3.790092468E0,2.500000000E0
4.532134217E1,5.324275849E1,1.041229496E1,1.084894745E1,1.320000052E0,2.506000061E2,3.790092468E0,2.500000000E0
4.632111123E1,5.324275731E1,1.041227542E1,1.028797770E1,1.309999943E0,2.625000000E2,3.790092468E0,2.500000000E0
4.732100931E1,5.324275703E1,1.041225575E1,9.978352139E0,1.309999943E0,2.635000000E2,3.790092468E0,2.500000000E0
4.832138644E1,5.324275881E1,1.041223612E1,1.076803390E1,1.320000052E0,2.723999939E2,3.790092468E0,2.500000000E0
4.932080795E1,5.324276085E1,1.041221638E1,1.096732302E1,1.299999952E0,2.691000061E2,3.790092468E0,2.500000000E0
5.032117170E1,5.324276205E1,1.041219536E1,1.155296381E1,1.259999990E0,2.637999878E2,3.790092468E0,2.500000000E0
5.132075956E1,5.324276158E1,1.041217775E1,1.224352041E1,1.259999990E0,2.598999939E2,3.790092468E0,2.500000000E0
5.232116878E1,5.324275808E1,1.041216160E1,1.236003630E1,1.289999962E0,2.480000000E2,3.790092468E0,2.500000000E0
5.332155363E1,5.324275189E1,1.041214834E1,1.324882501E1,1.200000048E0,2.316000061E2,3.790092468E0,2.500000000E0
