"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.063938600E-2,-1.934914142E-1,4.764745384E-2,-3.979020417E-1
1.539428200E-2,-1.637881249E-1,1.034652218E-1,-4.130209386E-1
2.014917800E-2,-1.338557452E-1,1.627191007E-1,-4.398989975E-1
2.490402100E-2,-1.027016416E-1,2.604574561E-1,-4.527271688E-1
2.965886500E-2,-3.856083751E-2,5.212967396E-1,-4.203513265E-1
3.441376100E-2,1.007163301E-1,7.699186802E-1,-4.344012141E-1
3.916860500E-2,2.289979309E-1,7.454841137E-1,-4.606684148E-1
4.392350100E-2,2.992473841E-1,5.756636858E-1,-4.673879147E-1
4.867834400E-2,3.255145550E-1,4.479929507E-1,-4.918225110E-1
5.343324000E-2,3.145190179E-1,3.942368627E-1,-5.535198450E-1
5.818808400E-2,2.668715417E-1,3.472002745E-1,-6.427060962E-1
6.294298000E-2,1.954003721E-1,2.647335231E-1,-7.624356151E-1
6.769782300E-2,1.013271958E-1,1.553887278E-1,-8.876628876E-1
7.245271900E-2,-9.850194678E-3,5.887209252E-2,-9.951750636E-1
7.720756300E-2,-1.167515293E-1,-4.986183718E-2,-1.066646218E0
8.196240700E-2,-1.906661689E-1,-1.512653977E-1,-1.106352448E0
8.671730300E-2,-2.212094069E-1,-2.288452238E-1,-1.121624112E0
9.147214600E-2,-2.077703774E-1,-2.740492225E-1,-1.111239433E0
9.622704200E-2,-1.607337892E-1,-2.874882221E-1,-1.090469956E0
1.009818860E-1,-9.231694043E-2,-2.734383345E-1,-1.062981129E0
1.057367820E-1,-7.406735327E-3,-2.068540901E-1,-1.035492182E0
1.104916260E-1,8.605557680E-2,-8.773545176E-2,-1.020220518E0
1.152465210E-1,1.642462611E-1,-3.581194952E-2,-1.003116369E0
1.200013650E-1,2.277761996E-1,-6.085740402E-2,-9.750165343E-1
1.247562610E-1,2.888626754E-1,-1.268308014E-1,-9.359211922E-1
1.295111050E-1,3.633881807E-1,-1.830303669E-1,-8.888846040E-1
1.342660010E-1,4.531853199E-1,-2.496146262E-1,-8.442915082E-1
1.390208440E-1,5.509236455E-1,-3.852266073E-1,-8.082504869E-1
1.437756880E-1,6.645445228E-1,-5.251146555E-1,-7.526617646E-1
1.485305840E-1,7.867174745E-1,-6.863829494E-1,-6.934078932E-1
1.532854280E-1,9.101121426E-1,-8.745293021E-1,-6.268236041E-1
1.580403230E-1,1.039004683E0,-1.053512692E0,-5.522981286E-1
1.627951670E-1,1.167286277E0,-1.211726665E0,-4.637227356E-1
1.675500630E-1,1.288848281E0,-1.358945012E0,-3.604865670E-1
1.723049070E-1,1.395749688E0,-1.496389627E0,-2.480874658E-1
1.770598030E-1,1.476383805E0,-1.588019371E0,-1.369100660E-1
1.818146460E-1,1.524031281E0,-1.603901863E0,-2.695440874E-2
1.865695420E-1,1.540524602E0,-1.514715552E0,8.605557680E-2
1.913243860E-1,1.521587849E0,-1.273424029E0,2.112828493E-1
1.960792820E-1,1.456836104E0,-8.293253183E-1,3.652207851E-1
2.008341260E-1,1.321835041E0,-1.585957706E-1,5.735256672E-1
2.055889690E-1,1.111086726E0,6.801216006E-1,8.288671374E-1
2.103438650E-1,8.490256667E-1,1.624518514E0,1.108643174E0
2.150987090E-1,5.588648915E-1,2.589073896E0,1.390251875E0
2.198536050E-1,2.717584670E-1,3.477271318E0,1.630932570E0
2.246084480E-1,8.475748822E-3,4.257345676E0,1.797698736E0
2.293633440E-1,-1.998291463E-1,4.969003201E0,1.874056816E0
2.341181880E-1,-2.774089575E-1,5.578646183E0,1.834350586E0
2.388730840E-1,-1.613446623E-1,5.855368137E0,1.683467031E0
2.436279280E-1,-3.733910993E-2,5.736860275E0,1.487379432E0
2.483827710E-1,-6.872228696E-4,5.267715931E0,1.281517982E0
2.531376670E-1,1.147662178E-1,4.165716171E0,1.059774041E0
2.578925110E-1,1.434768587E-1,3.427180529E0,8.276454210E-1
2.626474070E-1,4.085158184E-2,3.391750336E0,5.881864429E-1
2.674022510E-1,-5.077813566E-2,3.425347805E0,3.597230017E-1
