"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.411041668E-3,-1.858984222E0,8.295599213E0,3.741020508E0
1.533704167E-2,-1.887125702E0,8.157735901E0,3.666774902E0
2.526304167E-2,-2.217937775E0,8.162975006E0,3.742517395E0
3.518904166E-2,-2.307601318E0,8.196205902E0,4.493356018E0
4.511504166E-2,-2.176174622E0,6.514453125E0,4.475243683E0
5.504004167E-2,-1.813778229E0,5.702242126E0,4.327500916E0
6.496604167E-2,-1.483564911E0,5.510341187E0,5.760620728E0
7.489204167E-2,-1.097218323E0,5.707331543E0,5.805227966E0
8.481804167E-2,3.248245239E-2,5.559888153E0,7.540120239E0
9.474404166E-2,-4.644841003E-1,4.945266266E0,7.960446167E0
1.046700417E-1,-1.111588440E0,5.008135529E0,7.961194611E0
1.145950417E-1,-1.529369659E0,5.352419586E0,8.244106293E0
1.245210417E-1,-1.687141571E0,5.579796753E0,8.516390076E0
1.344470417E-1,-1.904489594E0,5.260660400E0,8.345146179E0
1.443730417E-1,-2.318678284E0,4.742288361E0,8.525970154E0
1.542990417E-1,-1.988015900E0,6.009104004E0,9.655072174E0
1.642250417E-1,-2.660567322E0,6.434968414E0,9.037007446E0
1.741510417E-1,-3.686533813E0,5.799240417E0,8.098608856E0
1.840760417E-1,-3.641627197E0,5.235512695E0,8.164022827E0
1.940020417E-1,-3.073109436E0,4.902604980E0,8.331674194E0
2.039280417E-1,-2.391427002E0,4.716092834E0,8.395291901E0
2.138540417E-1,-1.451681213E0,4.635111237E0,8.565787354E0
2.237800417E-1,-7.286846924E-1,4.303401031E0,8.694669342E0
2.337060417E-1,-6.384223938E-1,3.888164520E0,8.913514252E0
2.436310417E-1,-6.777905273E-1,3.717968445E0,9.113498383E0
2.535570417E-1,-7.586224365E-1,3.728446655E0,9.103469238E0
2.634830417E-1,-9.798623657E-1,3.781286774E0,9.291029205E0
2.734090417E-1,-9.509724426E-1,3.795207825E0,9.280700684E0
2.833350417E-1,-3.860472107E-1,3.669618988E0,8.993597717E0
2.932610417E-1,5.119354248E-2,3.165467377E0,8.792416077E0
3.031860417E-1,4.881349182E-1,2.475552063E0,8.633446655E0
3.131120417E-1,7.241940308E-1,2.469265137E0,7.358697510E0
3.230380417E-1,9.116043091E-1,3.446283417E0,4.160597992E0
3.329640417E-1,8.469387817E-1,3.200644226E0,4.700525208E0
