"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.577695370E-2,5.324839257E1,1.042287471E1,2.213318062E1,-1.000000000E0,-1.000000000E0,7.301140435E1,7.301140435E1
4.375430346E-1,5.324833346E1,1.042255908E1,2.223137283E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
6.182182789E0,5.324841950E1,1.042301547E1,2.088886221E1,3.204569519E-1,-1.000000000E0,2.879467040E1,2.879467040E1
7.181508541E0,5.324849095E1,1.042305825E1,2.107247087E1,1.969923079E-1,-1.000000000E0,2.185727423E1,2.185727423E1
8.181559324E0,5.324854674E1,1.042306773E1,2.096177993E1,4.567213356E-1,1.274085359E2,1.919867572E1,1.919867572E1
9.131556869E0,5.324865403E1,1.042321431E1,2.059027139E1,4.567213356E-1,-1.000000000E0,3.480964926E1,3.480964926E1
1.008142638E1,5.324866372E1,1.042324178E1,2.054510207E1,1.592187166E0,9.145500401E1,2.751032553E1,2.751032553E1
1.103157139E1,5.324866741E1,1.042328387E1,2.050684832E1,2.350674391E0,9.012734315E1,1.641545535E1,1.641545535E1
1.198174572E1,5.324870785E1,1.042336877E1,2.049668372E1,3.424767256E0,8.890249241E1,1.289165369E1,1.289165369E1
1.293191874E1,5.324873573E1,1.042344264E1,2.048236120E1,4.211128235E0,7.858692831E1,1.152832721E1,1.152832721E1
1.388192165E1,5.324875215E1,1.042350011E1,2.042135353E1,4.211128235E0,6.895695486E1,1.118037149E1,1.118037149E1
1.483207953E1,5.324875952E1,1.042355011E1,2.053939964E1,4.211128235E0,7.466254632E1,1.295255304E1,1.295255304E1
1.578706300E1,5.324876254E1,1.042356608E1,2.067866616E1,2.567875862E0,8.055676847E1,1.831558817E1,1.831558817E1
1.678752410E1,5.324876476E1,1.042360769E1,2.085393295E1,2.257352591E0,8.757767009E1,1.639652848E1,1.639652848E1
1.778766811E1,5.324876978E1,1.042365658E1,2.099754905E1,2.274094105E0,8.318232106E1,1.612442137E1,1.612442137E1
1.878779113E1,5.324877006E1,1.042372724E1,2.126679791E1,2.274094105E0,8.783943828E1,1.757625253E1,1.757625253E1
1.978790700E1,5.324876681E1,1.042382363E1,2.139067806E1,3.723492861E0,9.855060885E1,1.667799025E1,1.667799025E1
2.078802049E1,5.324875525E1,1.042391170E1,2.158763862E1,4.113625526E0,1.011583179E2,1.572662604E1,1.572662604E1
2.178812182E1,5.324875444E1,1.042398066E1,2.183913265E1,4.113625526E0,9.268955699E1,1.164521389E1,1.164521389E1
2.278821683E1,5.324874945E1,1.042412316E1,2.287413718E1,3.692741550E0,9.172957868E1,5.552452157E0,5.552452157E0
2.378830612E1,5.324872569E1,1.042420236E1,2.307936886E1,4.760766670E0,1.026952990E2,5.428063976E0,5.428063976E0
2.478838980E1,5.324873903E1,1.042426568E1,2.334464592E1,4.313719898E0,8.625246034E1,5.328097993E0,5.328097993E0
2.578846824E1,5.324875465E1,1.042432360E1,2.337631140E1,3.955977735E0,7.640117635E1,5.280896263E0,5.280896263E0
2.678854239E1,5.324878580E1,1.042438641E1,2.359567027E1,4.260273022E0,5.899294732E1,5.255084698E0,5.255084698E0
