"event","experiment time","system time","system time text"
"START",0.000000000E0,1686041473.734,"2023-06-06 10:51:13.734 UTC+02:00"
"PAUSE",1.398558444E2,1686041613.589,"2023-06-06 10:53:33.589 UTC+02:00"
