"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.508672100E-2,5.871937796E-2,-2.031888962E-1,-3.810268939E-1
1.993630400E-2,3.054323979E-2,-1.505781710E-1,-3.961458206E-1
2.478583600E-2,6.108647794E-4,-9.926552325E-2,-4.126391709E-1
2.963541900E-2,-2.993237413E-2,-5.406153202E-2,-4.297433794E-1
3.448500200E-2,-6.352993846E-2,-2.107483521E-2,-4.511236250E-1
3.933453400E-2,-9.529490769E-2,-3.970621154E-3,-4.743365049E-1
4.418411700E-2,-1.221729591E-1,-9.162971983E-4,-4.987711012E-1
4.903364800E-2,-1.417206228E-1,-7.024944760E-3,-5.293143392E-1
5.388323200E-2,-1.514944583E-1,-1.802051067E-2,-5.610793233E-1
5.873281500E-2,-1.496618688E-1,-3.084867075E-2,-5.928442478E-1
6.358234600E-2,-1.368337125E-1,-4.489856213E-2,-6.203331947E-1
6.843192900E-2,-1.111773923E-1,-5.772672221E-2,-6.466003656E-1
7.328146100E-2,-7.635809481E-2,-6.750056148E-2,-6.704241037E-1
7.813104400E-2,-3.726275265E-2,-7.727439702E-2,-6.911935210E-1
8.298057500E-2,4.276053514E-3,-8.460476995E-2,-7.119628787E-1
8.783015900E-2,4.459312931E-2,-8.704823256E-2,-7.284562588E-1
9.267974200E-2,7.941242307E-2,-8.277218044E-2,-7.400626540E-1
9.752927300E-2,1.081230640E-1,-7.422006875E-2,-7.437278628E-1
1.023788570E-1,1.337793916E-1,-6.261363626E-2,-7.437278628E-1
1.072283880E-1,1.576031148E-1,-4.612028971E-2,-7.443387508E-1
1.120779710E-1,1.783725172E-1,-2.474002354E-2,-7.461713552E-1
1.169275020E-1,1.973093301E-1,9.162971983E-4,-7.480039001E-1
1.217770860E-1,2.095266134E-1,2.596175298E-2,-7.522799969E-1
1.266266170E-1,2.193004489E-1,4.917461425E-2,-7.565560341E-1
1.314762000E-1,2.229656428E-1,6.933315098E-2,-7.620537877E-1
1.363257840E-1,2.229656428E-1,9.132428467E-2,-7.632755637E-1
1.411753150E-1,2.168570012E-1,1.139262840E-1,-7.626646757E-1
1.460248980E-1,2.076940238E-1,1.340848207E-1,-7.620537877E-1
1.508744290E-1,1.966984570E-1,1.487455666E-1,-7.626646757E-1
1.557240130E-1,1.850920320E-1,1.524107605E-1,-7.644972801E-1
1.605735440E-1,1.759290546E-1,1.206457913E-1,-7.620537877E-1
1.654231270E-1,1.783725172E-1,9.254601598E-2,-7.638863921E-1
1.702727110E-1,1.924224049E-1,1.133154184E-1,-7.699950337E-1
1.751222420E-1,2.156352699E-1,1.542433500E-1,-7.791580558E-1
1.799718250E-1,2.296851575E-1,1.762344837E-1,-7.901535630E-1
1.848213570E-1,2.357937992E-1,1.615737379E-1,-7.968730927E-1
1.896709400E-1,2.406807244E-1,1.188132018E-1,-7.913753390E-1
1.945204710E-1,2.547306120E-1,8.338304609E-2,-7.870992422E-1
1.993700540E-1,2.803869247E-1,6.811141968E-2,-7.962622643E-1
2.042195860E-1,3.145953715E-1,4.795288667E-2,-8.158099055E-1
2.090691690E-1,3.451386094E-1,2.046396956E-2,-8.585704565E-1
2.139187000E-1,3.775144219E-1,-1.802051067E-2,-9.068287611E-1
2.187682840E-1,4.239401519E-1,-4.306596518E-2,-9.440914989E-1
2.236178150E-1,4.715875983E-1,-7.116574794E-2,-9.581413865E-1
2.284673980E-1,5.076286197E-1,-1.151480079E-1,-9.550870657E-1
2.333169290E-1,5.247328281E-1,-1.890626550E-1,-9.398154616E-1
2.381665130E-1,5.326740742E-1,-2.513708472E-1,-9.178243279E-1
2.430160960E-1,5.338957906E-1,-2.837466896E-1,-8.915571570E-1
2.477729710E-1,5.204567909E-1,-3.081812859E-1,-8.604030609E-1
2.525275020E-1,4.868592322E-1,-3.332267404E-1,-8.408553600E-1
2.572819820E-1,4.440986812E-1,-3.356702030E-1,-8.335250020E-1
2.620365130E-1,4.007273018E-1,-3.265072107E-1,-8.323032856E-1
2.667909920E-1,3.543015718E-1,-3.124573231E-1,-8.298597932E-1
2.715455230E-1,3.060432673E-1,-2.990183234E-1,-8.219185472E-1
2.763000020E-1,2.608392537E-1,-2.916879356E-1,-8.121446967E-1
2.810545340E-1,2.168570012E-1,-2.929096520E-1,-7.980948091E-1
2.858090130E-1,1.802051067E-1,-3.032943606E-1,-7.877101302E-1
2.905635440E-1,1.545487940E-1,-3.161225319E-1,-7.834340930E-1
2.953180230E-1,1.411097646E-1,-3.246746361E-1,-7.883210182E-1
3.000725540E-1,1.368337125E-1,-3.307832778E-1,-8.042035103E-1
3.048270340E-1,1.423314959E-1,-3.405571282E-1,-8.213077188E-1
3.095815650E-1,1.551596522E-1,-3.533852696E-1,-8.329141140E-1
3.143360440E-1,1.747073233E-1,-3.753764033E-1,-8.341358304E-1
3.190905750E-1,1.948658675E-1,-4.022544622E-1,-8.292489648E-1
3.238450540E-1,2.144135386E-1,-4.334085584E-1,-8.219185472E-1
3.285995860E-1,2.321286201E-1,-4.615083337E-1,-8.170316219E-1
3.333540650E-1,2.431241870E-1,-4.780016840E-1,-8.188642263E-1
3.381085960E-1,2.474002391E-1,-4.828886092E-1,-8.225294352E-1
3.428630750E-1,2.455676347E-1,-4.877755344E-1,-8.249728680E-1
3.476176070E-1,2.327394783E-1,-5.048797131E-1,-8.188642263E-1
3.523720860E-1,2.186895907E-1,-4.969384968E-1,-8.127555847E-1
3.571266170E-1,2.003636509E-1,-4.749473631E-1,-8.078686595E-1
3.618810960E-1,1.704312712E-1,-4.535670877E-1,-8.072578311E-1
3.666356270E-1,1.350011230E-1,-4.382954836E-1,-8.084795475E-1
3.713901070E-1,9.651663154E-2,-4.254673123E-1,-8.090903759E-1
3.761446380E-1,6.536252797E-2,-4.248564541E-1,-8.048143387E-1
3.808991170E-1,3.909534588E-2,-4.291325212E-1,-8.005383015E-1
3.856536480E-1,1.588248461E-2,-4.340194166E-1,-8.011491299E-1
3.904081270E-1,-3.665188793E-3,-4.321868420E-1,-8.060360551E-1
3.951626590E-1,-1.771507785E-2,-4.230238497E-1,-8.121446967E-1
3.999171380E-1,-2.871064469E-2,-4.138608873E-1,-8.158099055E-1
4.046716690E-1,-3.543015569E-2,-4.095848203E-1,-8.145881891E-1
4.094261480E-1,-3.787361458E-2,-4.126391709E-1,-8.103121519E-1
4.141806270E-1,-4.031707719E-2,-4.236347377E-1,-8.060360551E-1
4.189351590E-1,-4.092793912E-2,-4.376846254E-1,-7.993165851E-1
4.236896380E-1,-4.337139800E-2,-4.541779757E-1,-7.919861674E-1
4.284441690E-1,-4.703658819E-2,-4.743365049E-1,-7.822123766E-1
4.331986480E-1,-4.031707719E-2,-5.623010397E-1,-7.583886385E-1
4.379531790E-1,-1.466075517E-2,-6.875283122E-1,-7.217367291E-1
4.427076590E-1,-6.108647678E-3,-7.382301092E-1,-7.003564835E-1
4.474621900E-1,-1.527161989E-2,-7.357866168E-1,-7.003564835E-1
4.522166690E-1,-3.237583488E-2,-7.107411623E-1,-7.107411623E-1
4.569712000E-1,-4.764745384E-2,-6.893609166E-1,-7.174606919E-1
4.617256790E-1,-5.619955808E-2,-6.710349321E-1,-7.125737667E-1
4.664802110E-1,-6.108647957E-2,-6.575959325E-1,-6.960803866E-1
4.712346900E-1,-5.803215504E-2,-6.569850445E-1,-6.753110290E-1
4.759892210E-1,-5.192350596E-2,-6.692023873E-1,-6.569850445E-1
4.807437000E-1,-4.092793912E-2,-6.905826330E-1,-6.368265152E-1
4.854982320E-1,-2.932151034E-2,-7.052434087E-1,-6.203331947E-1
4.902527110E-1,-2.321286127E-2,-7.064651251E-1,-6.111702323E-1
4.950072420E-1,-2.321286127E-2,-6.985238791E-1,-6.105593443E-1
4.997617210E-1,-2.565632015E-2,-6.838631034E-1,-6.185005903E-1
5.045162000E-1,-2.871064469E-2,-6.637045741E-1,-6.282744408E-1
5.092707320E-1,-2.993237413E-2,-6.417134404E-1,-6.362156868E-1
5.140252110E-1,-3.115410358E-2,-6.178897023E-1,-6.435460448E-1
5.187797420E-1,-3.481929377E-2,-5.916225314E-1,-6.466003656E-1
5.235342210E-1,-4.276053607E-2,-5.702422857E-1,-6.441569328E-1
5.282887520E-1,-5.558869615E-2,-5.525271893E-1,-6.435460448E-1
5.330432320E-1,-6.658425927E-2,-5.372555852E-1,-6.404917240E-1
5.377977630E-1,-7.391463965E-2,-5.238165259E-1,-6.356047988E-1
5.425522420E-1,-8.002328873E-2,-5.006036758E-1,-6.337721944E-1
5.473067730E-1,-9.101885557E-2,-4.639517963E-1,-6.313287616E-1
5.520612520E-1,-1.050687432E-1,-4.175260663E-1,-6.288852692E-1
5.568157320E-1,-1.185077652E-1,-3.778198659E-1,-6.197223067E-1
5.615702630E-1,-1.221729591E-1,-3.582721949E-1,-6.050615907E-1
5.663247420E-1,-1.185077652E-1,-3.558287323E-1,-5.873464942E-1
5.710792730E-1,-1.105665267E-1,-3.625482321E-1,-5.720748901E-1
5.758337520E-1,-9.957095981E-2,-3.735437989E-1,-5.635227561E-1
5.805882840E-1,-8.674279600E-2,-3.869828284E-1,-5.586358309E-1
5.853427630E-1,-7.269290835E-2,-4.034761786E-1,-5.549706817E-1
5.900972940E-1,-5.742128938E-2,-4.187478125E-1,-5.525271893E-1
5.948517730E-1,-4.276053607E-2,-4.340194166E-1,-5.482511520E-1
5.996062520E-1,-2.871064469E-2,-4.499019086E-1,-5.451968312E-1
6.043607840E-1,-1.649334840E-2,-4.718930423E-1,-5.384773016E-1
6.091152630E-1,-4.886918236E-3,-4.951058924E-1,-5.317577720E-1
6.138697940E-1,9.162971750E-3,-5.195404887E-1,-5.256491303E-1
6.186242730E-1,2.382372692E-2,-5.433642268E-1,-5.170970559E-1
6.233787520E-1,3.970621154E-2,-5.677987933E-1,-5.067123175E-1
6.281332840E-1,5.864302069E-2,-5.934551358E-1,-4.944950342E-1
6.328877630E-1,7.635809481E-2,-6.233875155E-1,-4.822777510E-1
6.376422940E-1,9.529490769E-2,-6.624828577E-1,-4.718930423E-1
6.423967730E-1,1.148425788E-1,-7.070759535E-1,-4.694495797E-1
6.471513040E-1,1.368337125E-1,-7.510582209E-1,-4.731147587E-1
6.519057840E-1,1.618791670E-1,-7.901535630E-1,-4.804451466E-1
6.566602630E-1,1.850920320E-1,-8.225294352E-1,-4.877755344E-1
6.614147940E-1,2.021962404E-1,-8.481857181E-1,-4.926624298E-1
6.661692730E-1,2.125809491E-1,-8.671225309E-1,-4.944950342E-1
6.709238040E-1,2.107483447E-1,-8.927788734E-1,-4.896081090E-1
6.756782840E-1,2.028071135E-1,-9.086613655E-1,-4.828886092E-1
6.804328150E-1,1.997527778E-1,-8.860593438E-1,-4.786125422E-1
6.851872940E-1,2.009745091E-1,-8.652899861E-1,-4.731147587E-1
6.899417730E-1,1.985310465E-1,-8.604030609E-1,-4.700604379E-1
6.946963040E-1,1.832594275E-1,-8.878919482E-1,-4.676169753E-1
