"event","experiment time","system time","system time text"
"START",0.000000000E0,1686654287.288,"2023-06-13 13:04:47.288 UTC+02:00"
"PAUSE",5.719152246E1,1686654344.479,"2023-06-13 13:05:44.479 UTC+02:00"
