"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686220335145614E9,"2023-06-08 12:32:15.146 UTC+02:00"
"PAUSE",6.679170000000158E1,1.686220401938050E9,"2023-06-08 12:33:21.938 UTC+02:00"
"START",6.679170000000158E1,1.686220405008768E9,"2023-06-08 12:33:25.009 UTC+02:00"
"PAUSE",6.721255004167324E1,1.686220405429621E9,"2023-06-08 12:33:25.430 UTC+02:00"
