"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.380033700E-2,5.343073240E1,9.982209600E0,0.000000000E0,0.000000000E0,0.000000000E0,1.000000000E3,0.000000000E0
1.111809234E1,5.343509508E1,9.984775046E0,2.541771653E1,0.000000000E0,0.000000000E0,6.400000000E1,1.460886688E2
1.212684941E1,5.343430833E1,9.984391592E0,1.081528664E1,0.000000000E0,0.000000000E0,2.400000000E1,5.139283752E1
1.311823268E1,5.343412681E1,9.984313155E0,1.608910725E1,0.000000000E0,0.000000000E0,2.400000000E1,4.266554642E1
1.413343791E1,5.343408255E1,9.984307610E0,1.540366444E1,0.000000000E0,0.000000000E0,2.400000000E1,3.960744476E1
1.484727937E1,5.343405216E1,9.984303024E0,1.611599198E1,0.000000000E0,0.000000000E0,1.600000000E1,3.643706894E1
1.582619880E1,5.343402880E1,9.984312888E0,1.945552993E1,1.547460556E0,1.973124237E2,1.600000000E1,3.416436005E1
1.684114380E1,5.343399662E1,9.984296070E0,2.153925357E1,2.474765778E0,1.920031128E2,1.600000000E1,3.222511673E1
1.784811949E1,5.343395136E1,9.984285936E0,2.587871844E1,3.525376797E0,1.850251312E2,1.600000000E1,2.796535873E1
1.885015091E1,5.343389970E1,9.984276292E0,2.901420585E1,4.026248455E0,1.848059387E2,1.200000000E1,2.447255707E1
1.985841852E1,5.343385040E1,9.984262077E0,2.906255347E1,4.743122578E0,1.843455505E2,1.200000000E1,2.236649323E1
2.086450483E1,5.343379083E1,9.984249208E0,2.900671438E1,4.284238815E0,1.855716400E2,1.200000000E1,2.053828239E1
2.185575256E1,5.343373947E1,9.984236837E0,2.718758240E1,4.211233616E0,1.863049927E2,1.200000000E1,1.893321228E1
2.287152914E1,5.343369339E1,9.984224717E0,2.558947811E1,5.272083759E0,1.871780090E2,8.000000000E0,1.807599640E1
2.386176648E1,5.343363641E1,9.984202915E0,2.306469887E1,5.880988121E0,1.902153015E2,8.000000000E0,1.710239410E1
2.486344568E1,5.343357931E1,9.984187193E0,2.184209507E1,6.036985397E0,1.890125275E2,8.000000000E0,1.625133514E1
2.586574437E1,5.343351632E1,9.984181010E0,1.957753796E1,6.179035187E0,1.876791077E2,8.000000000E0,1.574524021E1
2.686531602E1,5.343345639E1,9.984166167E0,2.068357690E1,6.107259750E0,1.887895203E2,8.000000000E0,1.504037285E1
2.786739413E1,5.343338572E1,9.984147812E0,1.960015987E1,7.647701740E0,1.906384430E2,8.000000000E0,1.469280338E1
