"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.263403893E-2,5.325090891E1,1.043054208E1,3.262941170E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
6.034438014E0,5.325090891E1,1.043054208E1,3.264000320E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
6.122212052E0,5.325101645E1,1.043054262E1,3.170764265E1,1.686113775E-1,2.235805576E2,1.800745316E1,1.800745316E1
7.072208524E0,5.325102097E1,1.043056585E1,3.179270328E1,2.230876386E-1,6.733217158E1,1.665838868E1,1.665838868E1
8.022204638E0,5.325100488E1,1.043057613E1,3.185413384E1,5.862275511E-2,2.905136276E2,1.528202143E1,1.528202143E1
8.983201623E0,5.325101615E1,1.043056486E1,3.187726761E1,4.865214527E-1,2.623580004E2,1.495054324E1,1.495054324E1
9.982390642E0,5.325100701E1,1.043053124E1,3.190676834E1,1.293815136E0,2.616890282E2,1.425312949E1,1.425312949E1
1.098135877E1,5.325099235E1,1.043047996E1,3.191236987E1,1.293815136E0,2.576957181E2,1.382205073E1,1.382205073E1
1.198060930E1,5.325098666E1,1.043045527E1,3.192402212E1,1.293815136E0,2.602594861E2,1.300852415E1,1.300852415E1
1.298018682E1,5.325097723E1,1.043042788E1,3.194602920E1,1.140882134E0,2.618766046E2,1.213204530E1,1.213204530E1
1.397917223E1,5.325098294E1,1.043040394E1,3.193377815E1,6.545610428E-1,2.474575361E1,1.297264704E1,1.297264704E1
1.497850335E1,5.325097785E1,1.043038954E1,3.188610620E1,6.545610428E-1,1.187314492E1,1.091251694E1,1.091251694E1
1.597797418E1,5.325095720E1,1.043037373E1,3.184844906E1,6.545610428E-1,3.412315017E1,1.328790034E1,1.328790034E1
1.697730684E1,5.325096207E1,1.043037923E1,3.184844917E1,6.545610428E-1,3.412315457E1,1.328790034E1,1.328790034E1
1.797675896E1,5.325094854E1,1.043035624E1,3.178917962E1,5.976754427E-1,4.266613668E1,1.323332839E1,1.323332839E1
1.897656870E1,5.325094827E1,1.043031903E1,3.172507565E1,5.501528978E-1,7.735981687E0,1.421320384E1,1.421320384E1
1.997578299E1,5.325094879E1,1.043022727E1,3.169615170E1,1.941923261E0,2.675598864E2,1.854867687E1,1.854867687E1
2.097533405E1,5.325093847E1,1.043013478E1,3.165336453E1,3.040002108E0,2.638722175E2,2.128257952E1,2.128257952E1
2.197491324E1,5.325094165E1,1.043005539E1,3.163711503E1,3.040002108E0,2.663425454E2,1.909998781E1,1.909998781E1
2.297454727E1,5.325094049E1,1.042996229E1,3.157859627E1,4.014259815E0,2.692664054E2,1.213092459E1,1.213092459E1
2.397418129E1,5.325093931E1,1.042986713E1,3.153258673E1,4.228602886E0,2.691986536E2,1.061763345E1,1.061763345E1
2.497385025E1,5.325094498E1,1.042979247E1,3.147963083E1,3.724945545E0,2.757824375E2,1.264252411E1,1.264252411E1
2.597353697E1,5.325095841E1,1.042969024E1,3.134488383E1,4.332597256E0,2.776835266E2,1.777121991E1,1.777121991E1
2.697324252E1,5.325096421E1,1.042961723E1,3.120515621E1,3.768772840E0,2.766147916E2,1.423506407E1,1.423506407E1
2.797296619E1,5.325098065E1,1.042952204E1,3.100897462E1,4.292207241E0,2.695212447E2,1.416769053E1,1.416769053E1
2.897270644E1,5.325099958E1,1.042943989E1,3.074545736E1,4.292207241E0,2.809431925E2,1.314084206E1,1.314084206E1
2.997246099E1,5.325099911E1,1.042935052E1,3.066452300E1,4.874375820E0,2.767714968E2,1.320082483E1,1.320082483E1
3.097223377E1,5.325099326E1,1.042926914E1,3.026961812E1,4.874375820E0,2.683087329E2,1.477112670E1,1.477112670E1
3.197201788E1,5.325099720E1,1.042918138E1,3.022250482E1,4.874375820E0,2.740001903E2,1.123438860E1,1.123438860E1
3.297181606E1,5.325100164E1,1.042911138E1,3.013238194E1,4.536375046E0,2.756046688E2,7.144334990E0,7.144334990E0
3.397162783E1,5.325099428E1,1.042905033E1,2.995916070E1,4.030689716E0,2.676438075E2,6.943928400E0,6.943928400E0
3.497145009E1,5.325101043E1,1.042895433E1,2.975234765E1,4.933189869E0,2.783636371E2,6.490755282E0,6.490755282E0
3.597128296E1,5.325101608E1,1.042885856E1,2.948670221E1,4.933189869E0,2.644889621E2,6.003915518E0,6.003915518E0
3.697112525E1,5.325102537E1,1.042876861E1,2.944477605E1,4.210971985E0,2.698230163E2,5.194657243E0,5.194657243E0
3.797097719E1,5.325103278E1,1.042869657E1,2.960208271E1,3.984966996E0,2.706549277E2,5.194783737E0,5.194783737E0
3.897084200E1,5.325103509E1,1.042862489E1,2.935928822E1,3.962525885E0,2.716378400E2,5.191772134E0,5.191772134E0
3.997070825E1,5.325103403E1,1.042859089E1,2.937968157E1,3.424953741E0,2.969567716E2,5.114736035E0,5.114736035E0
4.097058403E1,5.325104192E1,1.042852056E1,2.952263865E1,3.530312005E0,2.904575847E2,5.099095269E0,5.099095269E0
4.197046924E1,5.325103023E1,1.042844932E1,2.942013744E1,3.505970011E0,2.745549320E2,5.093626715E0,5.093626715E0
4.297036123E1,5.325100794E1,1.042837103E1,2.891097340E1,4.207923817E0,2.568298602E2,5.076931111E0,5.076931111E0
4.397025824E1,5.325101010E1,1.042829095E1,2.904886611E1,4.492601330E0,2.583802237E2,5.053713455E0,5.053713455E0
4.497016227E1,5.325101251E1,1.042823437E1,2.816781893E1,3.873868347E0,2.643396904E2,5.038397805E0,5.038397805E0
4.597007191E1,5.325101269E1,1.042817490E1,2.843533507E1,3.898509549E0,2.705022008E2,5.038851939E0,5.038851939E0
4.696998680E1,5.325101720E1,1.042811104E1,2.874470111E1,4.047074502E0,2.764540515E2,5.011219224E0,5.011219224E0
4.796990597E1,5.325100728E1,1.042802503E1,2.754892421E1,4.243637465E0,2.651531051E2,4.994577969E0,4.994577969E0
4.896983004E1,5.325102648E1,1.042793623E1,2.827931720E1,4.361584235E0,2.792160496E2,4.972626077E0,4.972626077E0
4.996975875E1,5.325101054E1,1.042785974E1,2.797195709E1,4.517620093E0,2.674106023E2,4.964840486E0,4.964840486E0
5.096969187E1,5.325101631E1,1.042779105E1,2.749956043E1,4.622339744E0,2.703324145E2,4.962434575E0,4.962434575E0
5.196962857E1,5.325102938E1,1.042774738E1,2.687517106E1,3.999378551E0,2.769441582E2,4.969178047E0,4.969178047E0
