"event","experiment time","system time","system time text"
"START",0.000000000E0,1686060087.266,"2023-06-06 16:01:27.266 UTC+02:00"
"PAUSE",6.349739642E1,1686060150.764,"2023-06-06 16:02:30.764 UTC+02:00"
