"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685963254671974E9,"2023-06-05 13:07:34.672 UTC+02:00"
"PAUSE",9.067553258333282E1,1.685963345347098E9,"2023-06-05 13:09:05.347 UTC+02:00"
