"event","experiment time","system time","system time text"
"START",0.000000000E0,1686820209.938,"2023-06-15 11:10:09.938 UTC+02:00"
"PAUSE",8.876053593E0,1686820218.814,"2023-06-15 11:10:18.814 UTC+02:00"
