"event","experiment time","system time","system time text"
"START",0.000000000E0,1686043234.140,"2023-06-06 11:20:34.140 UTC+02:00"
"PAUSE",2.287377586E2,1686043462.877,"2023-06-06 11:24:22.877 UTC+02:00"
