"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685963519305715E9,"2023-06-05 13:11:59.306 UTC+02:00"
"PAUSE",6.590006508333317E1,1.685963585205485E9,"2023-06-05 13:13:05.205 UTC+02:00"
