"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.640484400E-2,-2.115119249E-1,2.548833191E-1,-1.040760875E-1
2.125526100E-2,-2.811505198E-1,2.634354234E-1,-8.391755074E-2
2.610567800E-2,-3.501782417E-1,2.652680278E-1,-6.375901401E-2
3.095609400E-2,-4.069886506E-1,2.744309902E-1,-3.993528336E-2
3.580651100E-2,-4.424188137E-1,2.927569449E-1,-1.977674663E-2
4.065692800E-2,-4.570795596E-1,3.129154742E-1,-3.894262947E-3
4.550734400E-2,-4.485274553E-1,3.263545036E-1,4.657844082E-3
5.035776100E-2,-4.289797843E-1,3.287979662E-1,6.490438245E-3
5.520823000E-2,-4.002691507E-1,3.165806830E-1,3.436114406E-3
6.005864600E-2,-3.672824502E-1,2.927569449E-1,-1.450803829E-3
6.490906300E-2,-3.349066079E-1,2.677114904E-1,1.603520010E-3
6.975948000E-2,-3.068068326E-1,2.371682525E-1,1.198822167E-2
7.460989600E-2,-2.835939825E-1,1.864664704E-1,1.504254527E-2
7.946031300E-2,-2.671006322E-1,1.302669197E-1,9.544761851E-3
8.431073000E-2,-2.530507445E-1,7.895427197E-2,3.817904799E-4
8.916114600E-2,-2.371682525E-1,4.963276163E-2,-8.170315996E-3
9.401156300E-2,-2.206749022E-1,5.085449293E-2,-1.550069358E-2
9.886198000E-2,-2.054032832E-1,7.712167501E-2,-2.038761228E-2
1.037123960E-1,-1.913533956E-1,1.143844277E-1,-2.771798894E-2
1.085628130E-1,-1.834121495E-1,1.559232324E-1,-3.382663801E-2
1.134132300E-1,-1.797469556E-1,1.956294477E-1,-4.176788032E-2
1.182636460E-1,-1.791360974E-1,2.335030586E-1,-4.848739132E-2
1.231140630E-1,-1.828012913E-1,2.768744528E-1,-5.337430909E-2
1.279644800E-1,-1.956294477E-1,3.025307953E-1,-6.681333482E-2
1.328149480E-1,-2.163988501E-1,3.116937578E-1,-9.124792367E-2
1.376653650E-1,-2.402225733E-1,3.110828996E-1,-1.187368408E-1
1.425157820E-1,-2.671006322E-1,3.178023994E-1,-1.419496983E-1
1.473661980E-1,-2.976438701E-1,3.294088244E-1,-1.572213173E-1
1.522166150E-1,-3.373500705E-1,3.501782417E-1,-1.523344070E-1
1.570670320E-1,-3.856084049E-1,3.801106215E-1,-1.205694377E-1
1.619174480E-1,-4.387536347E-1,3.892735839E-1,-7.903063297E-2
1.667678650E-1,-4.906771481E-1,3.715584874E-1,-4.054614902E-2
1.716182820E-1,-5.383245945E-1,3.336848915E-1,-8.170315996E-3
1.764686980E-1,-5.804742575E-1,2.866483033E-1,1.809686981E-2
1.813191150E-1,-6.110175252E-1,2.487746775E-1,4.069886729E-2
1.861695320E-1,-6.287325621E-1,2.292270064E-1,5.963567272E-2
1.910199480E-1,-6.348412037E-1,2.280052751E-1,7.979421318E-2
1.958703650E-1,-6.299542785E-1,2.432768941E-1,9.750928730E-2
2.007207820E-1,-6.110175252E-1,2.762635946E-1,1.109483168E-1
2.055712510E-1,-5.847502947E-1,3.165806830E-1,1.201112866E-1
2.104216670E-1,-5.523744822E-1,3.520108163E-1,1.231656075E-1
2.152720840E-1,-5.120574236E-1,3.801106215E-1,1.158352345E-1
2.201225010E-1,-4.656316638E-1,3.972148299E-1,1.066722646E-1
2.249729170E-1,-4.106538594E-1,4.088212550E-1,9.445496649E-2
2.298233340E-1,-3.501782417E-1,4.167625010E-1,7.796161622E-2
2.346737510E-1,-2.884808779E-1,4.234820008E-1,5.597048625E-2
2.395241670E-1,-2.286161482E-1,4.277580678E-1,2.909243479E-2
2.443745840E-1,-1.773035079E-1,4.283689260E-1,-3.283398226E-3
2.491307820E-1,-1.290451884E-1,4.326449931E-1,-4.054614902E-2
2.538860940E-1,-9.300415963E-2,4.381427765E-1,-8.391755074E-2
2.586414070E-1,-6.734783947E-2,4.418079555E-1,-1.303432733E-1
2.633967190E-1,-5.513054505E-2,4.442514181E-1,-1.773798615E-1
2.681520840E-1,-5.757400393E-2,4.448622763E-1,-2.189186662E-1
2.729073960E-1,-7.345648855E-2,4.436405599E-1,-2.555705607E-1
2.776627090E-1,-9.728021920E-2,4.393644929E-1,-2.842811942E-1
2.824180210E-1,-1.320995092E-1,4.332558513E-1,-3.044397235E-1
2.871733340E-1,-1.730274558E-1,4.234820008E-1,-3.148244321E-1
2.919286460E-1,-2.157879770E-1,4.069886506E-1,-3.160461783E-1
2.966839590E-1,-2.548833191E-1,3.843866587E-1,-3.099375069E-1
3.014392710E-1,-2.915352285E-1,3.520108163E-1,-2.989419401E-1
3.061945840E-1,-3.190241456E-1,3.098611534E-1,-2.824485898E-1
3.109498960E-1,-3.391826749E-1,2.616028488E-1,-2.641226649E-1
3.157052090E-1,-3.526217043E-1,2.066250145E-1,-2.457967103E-1
3.204605210E-1,-3.599520624E-1,1.492037177E-1,-2.268599123E-1
3.252158860E-1,-3.562868834E-1,1.027780026E-1,-2.054796368E-1
3.299711980E-1,-3.422369957E-1,8.078686893E-2,-1.773798615E-1
3.347265110E-1,-3.184132576E-1,6.918043643E-2,-1.486692131E-1
3.394818230E-1,-2.903134823E-1,6.307178736E-2,-1.272889525E-1
3.442371360E-1,-2.597702444E-1,5.879573524E-2,-1.162933856E-1
3.489924480E-1,-2.353356630E-1,5.696314201E-2,-1.132390574E-1
3.537477610E-1,-2.157879770E-1,6.246092543E-2,-1.169042438E-1
3.585030730E-1,-1.999054998E-1,8.139773458E-2,-1.248454899E-1
3.632583860E-1,-1.821904182E-1,1.131627038E-1,-1.376736462E-1
3.680136980E-1,-1.644753367E-1,1.553123742E-1,-1.559995860E-1
3.727690630E-1,-1.449276656E-1,2.102901936E-1,-1.779907197E-1
3.775243760E-1,-1.278234571E-1,2.744309902E-1,-2.005927265E-1
3.822796880E-1,-1.119409725E-1,3.465130329E-1,-2.213621289E-1
3.870350010E-1,-9.728021920E-2,4.173733592E-1,-2.354120165E-1
3.917903130E-1,-8.384118974E-2,4.790706933E-1,-2.512944937E-1
3.965456260E-1,-7.223475724E-2,5.248855352E-1,-2.677878439E-1
4.013009380E-1,-6.551524997E-2,5.542070866E-1,-2.836703360E-1
4.060562510E-1,-6.490438432E-2,5.761982203E-1,-2.995528281E-1
4.108115630E-1,-7.162389904E-2,5.841394663E-1,-3.117701113E-1
4.155668760E-1,-8.872810751E-2,5.761982203E-1,-3.245982826E-1
4.203221880E-1,-1.101083755E-1,5.633700490E-1,-3.331503868E-1
4.250775010E-1,-1.394298822E-1,5.523744822E-1,-3.331503868E-1
4.298328130E-1,-1.693622619E-1,5.358811021E-1,-3.252091408E-1
4.345881780E-1,-2.011272311E-1,5.120574236E-1,-3.117701113E-1
4.393434900E-1,-2.322813272E-1,4.809032977E-1,-2.916115820E-1
4.440988030E-1,-2.628245652E-1,4.375318885E-1,-2.647335231E-1
4.488541150E-1,-2.915352285E-1,3.831649423E-1,-2.329685539E-1
4.536094280E-1,-3.178023994E-1,3.233001828E-1,-1.944840699E-1
4.583647400E-1,-3.373500705E-1,2.628245652E-1,-1.505018175E-1
4.631200530E-1,-3.489564955E-1,2.090684772E-1,-1.022434905E-1
4.678753650E-1,-3.501782417E-1,1.620318890E-1,-5.276344717E-2
4.726306780E-1,-3.379609287E-1,1.253799945E-1,-2.290742996E-4
4.773859900E-1,-3.123046160E-1,9.117157012E-2,4.864010960E-2
4.821413030E-1,-2.805396616E-1,4.963276163E-2,8.468113095E-2
4.868966150E-1,-2.377791107E-1,4.428769462E-3,1.036179364E-1
4.916519800E-1,-1.864664704E-1,-3.894263133E-2,1.097265854E-1
4.964072920E-1,-1.266017258E-1,-7.192932814E-2,1.036179364E-1
5.011626050E-1,-5.635227636E-2,-8.842267841E-2,9.078978002E-2
5.059179170E-1,2.000582218E-2,-8.475748450E-2,7.551816106E-2
5.106732300E-1,9.758564830E-2,-6.093376130E-2,5.963567272E-2
5.154285420E-1,1.696676910E-1,-2.306014486E-2,4.375318810E-2
5.201838550E-1,2.295324355E-1,2.336557768E-2,3.153589368E-2
5.249391670E-1,2.753472924E-1,7.406735420E-2,2.237292193E-2
5.296944800E-1,3.022253513E-1,1.229365394E-1,1.687514037E-2
5.344498440E-1,3.107774556E-1,1.638644785E-1,1.504254527E-2
5.392051570E-1,3.034470677E-1,2.017380893E-1,1.626427472E-2
5.439604690E-1,2.832885385E-1,2.335030586E-1,2.054032870E-2
5.487157820E-1,2.515235841E-1,2.603811026E-1,2.176205814E-2
5.534710940E-1,2.087630332E-1,2.762635946E-1,2.176205814E-2
5.582264070E-1,1.592829973E-1,2.860374451E-1,1.931859925E-2
5.629817190E-1,1.000291109E-1,3.000873327E-1,1.870773360E-2
5.677370320E-1,3.466657549E-2,3.135263622E-1,1.931859925E-2
5.724923440E-1,-2.825249545E-2,3.245218992E-1,2.237292193E-2
5.772476570E-1,-9.117157012E-2,3.275762498E-1,2.664897591E-2
5.820029690E-1,-1.467602700E-1,3.202458620E-1,3.214675933E-2
5.867583340E-1,-1.962403059E-1,3.025307953E-1,3.703367710E-2
5.915136460E-1,-2.390008420E-1,2.787070572E-1,4.130972922E-2
5.962689590E-1,-2.768744528E-1,2.512181401E-1,4.741837829E-2
6.010242710E-1,-3.068068326E-1,2.231183648E-1,5.047270283E-2
6.057795840E-1,-3.287979662E-1,1.999054998E-1,5.352702737E-2
6.105348960E-1,-3.410152495E-1,1.791360974E-1,5.535962060E-2
6.152902090E-1,-3.422369957E-1,1.681405306E-1,5.352702737E-2
6.200455210E-1,-3.336848915E-1,1.687513888E-1,4.864010960E-2
6.248008340E-1,-3.159697950E-1,1.773035079E-1,3.886627033E-2
6.295561980E-1,-2.878700197E-1,1.919642538E-1,2.970330045E-2
6.343115110E-1,-2.487746775E-1,2.109010667E-1,2.237292193E-2
6.390668230E-1,-2.029598206E-1,2.243400961E-1,1.259908639E-2
6.438221360E-1,-1.577558219E-1,2.255618125E-1,-5.115992390E-3
6.485774480E-1,-1.101083755E-1,2.438877672E-1,-2.672533505E-3
6.533327610E-1,-5.513054505E-2,2.463312149E-1,1.198822167E-2
6.580880730E-1,1.069013379E-3,2.280052751E-1,1.809686981E-2
6.628433860E-1,5.177079141E-2,2.084576041E-1,1.565340906E-2
6.675986980E-1,9.697478265E-2,1.950185746E-1,1.015562657E-2
6.723540630E-1,1.317940801E-1,1.858556122E-1,-4.505127668E-3
6.771093760E-1,1.586721241E-1,1.846338809E-1,-2.649625950E-2
6.818646880E-1,1.818849891E-1,2.023489624E-1,-3.504836559E-2
6.866200010E-1,1.983783394E-1,2.267835438E-1,-3.810269013E-2
6.913753130E-1,2.014326602E-1,2.402225733E-1,-5.642863363E-2
6.961306260E-1,2.014326602E-1,2.603811026E-1,-6.986765563E-2
7.008859380E-1,1.928805560E-1,2.799287736E-1,-6.864593178E-2
7.056412510E-1,1.733328849E-1,2.939786613E-1,-8.513928205E-2
7.103965630E-1,1.507308781E-1,3.196350038E-1,-1.046869531E-1
7.151518760E-1,1.177441850E-1,3.428478539E-1,-1.242346242E-1
7.199072400E-1,8.048143238E-2,3.715584874E-1,-1.474474818E-1
7.246625530E-1,4.321868345E-2,4.051560760E-1,-1.688277572E-1
7.294178650E-1,4.123337101E-3,4.418079555E-1,-1.889862865E-1
7.341731780E-1,-3.313941509E-2,4.760163724E-1,-2.030361742E-1
7.389284900E-1,-6.918043643E-2,5.077813268E-1,-2.128100246E-1
7.436838030E-1,-1.009454057E-1,5.352702737E-1,-2.183077931E-1
7.484391150E-1,-1.241582632E-1,5.535961986E-1,-2.170860767E-1
7.531944280E-1,-1.388190240E-1,5.652026534E-1,-2.091448307E-1
7.579497400E-1,-1.437059343E-1,5.694786906E-1,-1.999818534E-1
7.627051050E-1,-1.394298822E-1,5.707004070E-1,-1.859319657E-1
7.674604170E-1,-1.266017258E-1,5.627591610E-1,-1.718820781E-1
7.722157300E-1,-1.070540547E-1,5.493201613E-1,-1.553887278E-1
7.769710420E-1,-7.895427197E-2,5.285507441E-1,-1.388953775E-1
7.817263550E-1,-4.657844082E-2,4.967857897E-1,-1.224020272E-1
7.864816670E-1,-9.926552884E-3,4.509709179E-1,-1.083521396E-1
7.912369800E-1,3.039052337E-2,4.002691507E-1,-8.941533417E-2
7.959922920E-1,7.498364896E-2,3.239110410E-1,-5.154171586E-2
8.007476570E-1,1.214093715E-1,2.359465212E-1,-7.559451740E-3
8.055029690E-1,1.611155868E-1,1.901316643E-1,2.237292193E-2
8.102582820E-1,1.959348768E-1,1.400407553E-1,4.436405376E-2
8.150135940E-1,2.368628234E-1,5.451968312E-2,7.368556410E-2
8.197689070E-1,2.808450758E-1,-4.260781780E-2,1.030070707E-1
8.245242190E-1,3.132209182E-1,-1.006399691E-1,1.054505333E-1
8.292795320E-1,3.358229101E-1,-1.134681329E-1,9.201150388E-2
8.340348440E-1,3.535379767E-1,-9.697478265E-2,8.223766834E-2
8.387901570E-1,3.657552898E-1,-6.826414168E-2,8.284853399E-2
8.435455210E-1,3.645335436E-1,-3.894263133E-2,9.384410083E-2
8.483007820E-1,3.492619395E-1,-1.145371422E-2,1.091157198E-1
8.530561460E-1,3.211621642E-1,7.635809598E-4,1.274416596E-1
8.578114590E-1,2.900080681E-1,-5.955931731E-3,1.433241516E-1
8.625667710E-1,2.576322258E-1,-1.878409274E-2,1.567631811E-1
8.673220840E-1,2.270889878E-1,-2.550360374E-2,1.640935540E-1
8.720773960E-1,1.977674663E-1,-2.306014486E-2,1.695913374E-1
8.768327090E-1,1.696676910E-1,-1.878409274E-2,1.744782478E-1
8.815880210E-1,1.415679157E-1,-1.450803876E-2,1.830303669E-1
8.863433860E-1,1.140789986E-1,-2.290742937E-3,1.848629564E-1
8.910986980E-1,8.720094711E-2,1.725693047E-2,1.854738146E-1
8.958540110E-1,6.459894776E-2,3.313941509E-2,1.885281354E-1
9.006093230E-1,5.115992576E-2,4.535670951E-2,1.976911128E-1
9.053646360E-1,4.566214234E-2,5.268708616E-2,2.099084109E-1
9.101199480E-1,4.688387364E-2,5.879573524E-2,2.215148360E-1
9.148752610E-1,5.482511222E-2,5.940660089E-2,2.282343507E-1
9.196305730E-1,6.459894776E-2,5.268708616E-2,2.325104028E-1
9.243858860E-1,8.231402934E-2,3.497200832E-2,2.361755967E-1
9.291412510E-1,1.085812151E-1,7.483093534E-3,2.422842383E-1
9.338965630E-1,1.385135949E-1,-7.788525894E-3,2.514472008E-1
9.386518760E-1,1.696676910E-1,-2.733619884E-2,2.587775886E-1
9.434071880E-1,2.087630332E-1,-6.582067907E-2,2.606101930E-1
9.481625010E-1,2.441931963E-1,-1.165224537E-1,2.612210512E-1
9.529178130E-1,2.802342176E-1,-1.715002805E-1,2.557232678E-1
9.576731260E-1,3.217730224E-1,-2.112064958E-1,2.520580888E-1
9.624284380E-1,3.627009690E-1,-2.270889878E-1,2.508363426E-1
9.671837510E-1,4.024071693E-1,-2.319758981E-1,2.459494323E-1
9.719391150E-1,4.366155863E-1,-2.356410921E-1,2.447277009E-1
9.766944280E-1,4.647153914E-1,-2.179260105E-1,2.435059696E-1
9.814497400E-1,4.848739207E-1,-1.959348768E-1,2.453385741E-1
9.862050530E-1,4.909825623E-1,-1.855501831E-1,2.465602905E-1
9.909603650E-1,4.879282415E-1,-1.715002805E-1,2.447277009E-1
9.957156780E-1,4.799869955E-1,-1.501200199E-1,2.416733801E-1
1.000470990E0,4.610501826E-1,-1.269071549E-1,2.398407906E-1
1.005226303E0,4.335612655E-1,-9.880737960E-2,2.398407906E-1
1.009981615E0,3.969093859E-1,-6.582067907E-2,2.410625070E-1
1.014736980E0,3.541488647E-1,-3.344484791E-2,2.447277009E-1
1.019492292E0,3.052796721E-1,-6.566796452E-3,2.520580888E-1
1.024247605E0,2.564104795E-1,2.397644334E-2,2.636645138E-1
1.029002917E0,2.087630332E-1,5.757400393E-2,2.746600807E-1
1.033758230E0,1.598938555E-1,7.773254067E-2,2.844339013E-1
1.038513542E0,1.104138121E-1,8.261945844E-2,2.935968935E-1
1.043268855E0,6.459894776E-2,7.834340632E-2,3.003163934E-1
1.048024167E0,2.367101051E-2,6.612611562E-2,3.039815724E-1
1.052779532E0,-1.237001177E-2,5.451968312E-2,3.064250350E-1
1.057534844E0,-4.352411628E-2,4.108065739E-2,3.064250350E-1
1.062290157E0,-6.612611562E-2,2.947422490E-2,3.045924604E-1
1.067045469E0,-7.895427197E-2,3.008509055E-2,3.027598560E-1
1.071800782E0,-8.200860023E-2,3.497200832E-2,3.009272516E-1
1.076556094E0,-7.834340632E-2,3.252854943E-2,2.972620726E-1
1.081311407E0,-6.856957078E-2,2.275471389E-2,2.880991101E-1
1.086066719E0,-5.513054505E-2,1.053741761E-2,2.764926851E-1
1.090822032E0,-3.741546720E-2,-5.345067009E-3,2.636645138E-1
1.095577396E0,-1.359174121E-2,-2.367101051E-2,2.453385741E-1
1.100332709E0,1.634063199E-2,-4.932733253E-2,2.257908881E-1
1.105088021E0,5.054906011E-2,-7.498364896E-2,2.037997693E-1
1.109843334E0,8.414662629E-2,-8.964440972E-2,1.811977625E-1
1.114598646E0,1.159115955E-1,-9.392046183E-2,1.567631811E-1
1.119353959E0,1.385135949E-1,-9.636391699E-2,1.329394430E-1
1.124109271E0,1.556178033E-1,-9.147699922E-2,1.054505333E-1
1.128864584E0,1.684459597E-1,-8.048143238E-2,8.040507883E-2
