"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.226234400E-2,2.325000000E1,-6.076875305E1,-1.338750076E1
5.226234400E-2,2.300625038E1,-6.112500381E1,-1.378125095E1
6.226234400E-2,2.293125153E1,-6.110625076E1,-1.350000095E1
7.226234400E-2,2.293125153E1,-6.105000305E1,-1.351875019E1
8.226234400E-2,2.251875114E1,-6.067500305E1,-1.351875019E1
9.226234400E-2,2.253750038E1,-6.060000229E1,-1.370625019E1
1.022623440E-1,2.246250153E1,-6.050625229E1,-1.372500038E1
1.122623440E-1,2.272500038E1,-6.056250381E1,-1.400625038E1
1.222623440E-1,2.281875038E1,-6.030000305E1,-1.404375076E1
1.322623440E-1,2.300625038E1,-6.024375153E1,-1.398750019E1
1.422623440E-1,2.319375038E1,-6.024375153E1,-1.408125019E1
1.522623440E-1,2.336250114E1,-6.013125229E1,-1.425000095E1
1.622623440E-1,2.360625076E1,-6.022500229E1,-1.456875038E1
1.722623440E-1,2.385000038E1,-6.001875305E1,-1.503750038E1
1.822623440E-1,2.411250114E1,-5.981250381E1,-1.516875076E1
1.922623440E-1,2.400000000E1,-5.962500381E1,-1.515000057E1
2.022623440E-1,2.407500076E1,-5.960625076E1,-1.541250038E1
2.122623440E-1,2.413125038E1,-5.943750381E1,-1.578750038E1
2.222623440E-1,2.420625114E1,-5.919375229E1,-1.642500114E1
2.322623440E-1,2.413125038E1,-5.910000229E1,-1.681875038E1
2.422623440E-1,2.437500191E1,-5.891250229E1,-1.700625038E1
2.522623440E-1,2.456250191E1,-5.891250229E1,-1.680000114E1
2.622623440E-1,2.456250191E1,-5.895000076E1,-1.751250076E1
2.722623440E-1,2.467500114E1,-5.885625076E1,-1.786875153E1
2.822623440E-1,2.495625114E1,-5.895000076E1,-1.820625114E1
2.922623440E-1,2.486250114E1,-5.857500076E1,-1.830000114E1
3.022623440E-1,2.484375191E1,-5.865000153E1,-1.807500076E1
