"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686119909478135E9,"2023-06-07 08:38:29.478 UTC+02:00"
"PAUSE",8.674749691667967E1,1.686119996295012E9,"2023-06-07 08:39:56.295 UTC+02:00"
