"event","experiment time","system time","system time text"
"START",0.000000000E0,1686654138.676,"2023-06-13 13:02:18.676 UTC+02:00"
"PAUSE",5.425312454E1,1686654192.929,"2023-06-13 13:03:12.929 UTC+02:00"
