"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.303004265E-2,5.322934877E1,1.040128000E1,4.136444855E1,-1.000000000E0,-1.000000000E0,5.566666667E1,5.566666667E1
2.303004265E-2,5.322934609E1,1.040128115E1,4.136444855E1,-1.000000000E0,-1.000000000E0,5.566666667E1,5.566666667E1
4.713450670E-1,5.322937170E1,1.040123004E1,3.807991028E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
2.594971538E0,5.322937835E1,1.040121468E1,3.623437554E1,1.055796742E-1,2.353564651E2,2.160081557E1,2.160081557E1
3.594966531E0,5.322937255E1,1.040122191E1,3.533905043E1,1.154980063E-1,1.453266150E2,1.866023389E1,1.866023389E1
4.544962049E0,5.322936560E1,1.040122305E1,3.534635980E1,3.096995875E-2,1.491340563E2,1.693033503E1,1.693033503E1
5.494957805E0,5.322935386E1,1.040121189E1,3.536950682E1,1.154980063E-1,1.011898893E2,1.792007425E1,1.792007425E1
6.444953918E0,5.322934788E1,1.040120669E1,3.535359180E1,5.691001415E-1,1.012813843E2,1.448706214E1,1.448706214E1
7.394949317E0,5.322934960E1,1.040121246E1,3.534072037E1,1.107929707E0,8.279381320E1,1.399369158E1,1.399369158E1
8.344331026E0,5.322934817E1,1.040123535E1,3.533603663E1,1.528615355E0,8.049221632E1,1.336719276E1,1.336719276E1
9.343976736E0,5.322934018E1,1.040127045E1,3.533730142E1,1.528615355E0,8.339074661E1,1.285432989E1,1.285432989E1
1.034397209E1,5.322933211E1,1.040131604E1,3.534882813E1,1.960334897E0,8.892328577E1,1.246822751E1,1.246822751E1
1.134465957E1,5.322931854E1,1.040137767E1,3.536116803E1,2.281446457E0,9.200543673E1,1.201048387E1,1.201048387E1
1.234436071E1,5.322927418E1,1.040143166E1,3.538393557E1,3.024975300E0,1.067908161E2,1.126765870E1,1.126765870E1
1.334435558E1,5.322928605E1,1.040146499E1,3.536813838E1,3.024975300E0,4.745743233E1,1.404300217E1,1.404300217E1
1.434495413E1,5.322929046E1,1.040148741E1,3.534945317E1,2.325247765E0,3.203425448E1,1.020025438E1,1.020025438E1
1.534417880E1,5.322930815E1,1.040150587E1,3.534945367E1,2.325247765E0,3.203426927E1,1.020025438E1,1.020025438E1
1.634417403E1,5.322929496E1,1.040153386E1,3.534475885E1,2.091086864E0,5.664334111E1,1.046430720E1,1.046430720E1
1.734369612E1,5.322929146E1,1.040155603E1,3.532503764E1,1.946330190E0,6.613948170E1,1.255520572E1,1.255520572E1
1.834425902E1,5.322928172E1,1.040162122E1,3.529713517E1,3.230094671E0,8.490291740E1,8.410680015E0,8.410680015E0
1.934425473E1,5.322927218E1,1.040166353E1,3.527648764E1,3.230094671E0,9.424585559E1,8.257378127E0,8.257378127E0
2.034205794E1,5.322928326E1,1.040170460E1,3.526427658E1,3.117767811E0,6.875695038E1,7.547934815E0,7.547934815E0
2.134205079E1,5.322927692E1,1.040175760E1,3.529778800E1,2.999855995E0,8.688708590E1,8.180292408E0,8.180292408E0
2.234204710E1,5.322926731E1,1.040179243E1,3.544080667E1,2.912697315E0,1.088728429E2,7.090036943E0,7.090036943E0
2.334204197E1,5.322926624E1,1.040183551E1,3.547859897E1,2.932490110E0,9.829857763E1,7.605322022E0,7.605322022E0
2.434203756E1,5.322926717E1,1.040188426E1,3.571084910E1,2.932490110E0,8.774888900E1,6.837016010E0,6.837016010E0
2.534203327E1,5.322925953E1,1.040191564E1,3.533326622E1,2.838203430E0,9.713071805E1,9.345101533E0,9.345101533E0
2.634202850E1,5.322926319E1,1.040195149E1,3.547940457E1,2.838203430E0,9.141803414E1,6.982645414E0,6.982645414E0
2.734202349E1,5.322927907E1,1.040199891E1,3.550551164E1,2.848294497E0,7.751690987E1,9.654988619E0,9.654988619E0
2.834201944E1,5.322926644E1,1.040204176E1,3.551211242E1,2.813048124E0,1.036788931E2,7.110377710E0,7.110377710E0
2.934201539E1,5.322925099E1,1.040209038E1,3.547145768E1,3.307247639E0,1.169824532E2,1.292994388E1,1.292994388E1
3.034201097E1,5.322926099E1,1.040216313E1,3.538613575E1,3.307247639E0,9.101649878E1,1.159054190E1,1.159054190E1
3.134200644E1,5.322925848E1,1.040222912E1,3.533309883E1,3.716152668E0,9.768320094E1,6.682908832E0,6.682908832E0
3.234200144E1,5.322926712E1,1.040231952E1,3.504077936E1,4.256585121E0,8.430915064E1,6.613281896E0,6.613281896E0
3.334199703E1,5.322925437E1,1.040236666E1,3.503165314E1,3.695905447E0,9.940856458E1,6.477948080E0,6.477948080E0
3.434199250E1,5.322924174E1,1.040240626E1,3.509634566E1,3.695905447E0,1.077859658E2,6.598604656E0,6.598604656E0
3.534198797E1,5.322925649E1,1.040245927E1,3.510908136E1,3.457926072E0,1.037266423E2,5.806314380E0,5.806314380E0
3.634198332E1,5.322924920E1,1.040248500E1,3.508780141E1,1.462006960E0,1.125552652E2,5.743278844E0,5.743278844E0
3.734197843E1,5.322925017E1,1.040250856E1,3.484856405E1,1.305149378E0,1.112634509E2,5.611674250E0,5.611674250E0
3.834197402E1,5.322923918E1,1.040256064E1,3.482331683E1,2.682752490E0,1.159861605E2,5.595873244E0,5.595873244E0
3.934197021E1,5.322924911E1,1.040257016E1,3.484773563E1,1.247419233E0,1.021582205E2,5.595434467E0,5.595434467E0
4.034196496E1,5.322926289E1,1.040262964E1,3.503422776E1,2.638782447E0,8.554035056E1,5.569544760E0,5.569544760E0
4.134196103E1,5.322926873E1,1.040264495E1,3.512140650E1,1.298008829E0,8.694266238E1,5.549235252E0,5.549235252E0
4.234195673E1,5.322925418E1,1.040270769E1,3.504280988E1,2.790718871E0,1.138565688E2,5.572634016E0,5.572634016E0
4.334195197E1,5.322925565E1,1.040271868E1,3.551504693E1,1.180797334E0,1.417513942E2,5.425694837E0,5.425694837E0
4.434194744E1,5.322924034E1,1.040275236E1,3.497585515E1,2.317211673E0,1.528165608E2,5.341543728E0,5.341543728E0
4.534194243E1,5.322921129E1,1.040281008E1,3.492747934E1,3.740650939E0,1.474569163E2,5.276221085E0,5.276221085E0
