"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.528646460E-1,5.324181830E1,1.041261540E1,1.605884178E1,0.000000000E0,0.000000000E0,2.948399925E1,1.000000000E0
2.570211093E0,5.324182955E1,1.041274502E1,-1.011921743E0,1.059999943E0,1.571000061E2,9.249780655E0,1.413381195E1
3.569567707E0,5.324191183E1,1.041282180E1,9.274373048E0,9.300000072E-1,2.850000000E1,1.903433228E1,2.265836906E1
4.349008957E0,5.324189582E1,1.041279283E1,1.494836906E1,0.000000000E0,0.000000000E0,1.009718323E1,1.171534538E1
5.348911821E0,5.324187657E1,1.041279644E1,1.800882448E1,9.399999976E-1,3.497999878E2,6.361686707E0,7.736002445E0
6.349260415E0,5.324186375E1,1.041277059E1,2.117788052E1,1.399999976E0,3.587999878E2,5.544290543E0,6.709730625E0
7.348780779E0,5.324186423E1,1.041275156E1,2.100479155E1,1.629999995E0,3.545000000E2,5.509637356E0,6.421442509E0
8.349307757E0,5.324187017E1,1.041274482E1,2.099851609E1,1.309999943E0,3.581000061E2,5.374353886E0,6.129988194E0
9.348706507E0,5.324188235E1,1.041274149E1,2.232641653E1,1.230000019E0,3.560000000E2,5.282583714E0,5.866346836E0
1.034878375E1,5.324189404E1,1.041273895E1,2.200679400E1,1.320000052E0,3.447000122E2,5.233369827E0,5.717197895E0
1.134888281E1,5.324190531E1,1.041273380E1,2.194876833E1,1.190000057E0,3.467999878E2,4.700519085E0,4.934417725E0
1.234899869E1,5.324191584E1,1.041272738E1,2.227904761E1,1.120000005E0,3.402000122E2,4.331821918E0,4.224172592E0
1.334906698E1,5.324192789E1,1.041272005E1,2.255848720E1,1.350000024E0,3.457999878E2,4.103254318E0,3.700945139E0
1.434916630E1,5.324194064E1,1.041271422E1,2.297476820E1,1.210000038E0,3.483999939E2,3.932724714E0,3.139863491E0
1.534934687E1,5.324195310E1,1.041270937E1,2.238988878E1,1.250000000E0,3.531000061E2,3.790092468E0,2.950675011E0
1.634907640E1,5.324196489E1,1.041270434E1,2.360121201E1,1.210000038E0,3.485000000E2,3.790092468E0,2.875182629E0
1.734858854E1,5.324197663E1,1.041269901E1,2.423099230E1,1.230000019E0,3.523999939E2,3.790092468E0,2.656390667E0
1.834930020E1,5.324198714E1,1.041269322E1,2.297460142E1,1.149999976E0,3.522999878E2,3.790092468E0,2.578883648E0
1.934862812E1,5.324199760E1,1.041268356E1,2.298688845E1,1.120000005E0,3.477000122E2,3.790092468E0,2.500000000E0
2.034912749E1,5.324200949E1,1.041267687E1,2.290976021E1,1.299999952E0,2.000000030E-1,3.790092468E0,2.500000000E0
2.134924291E1,5.324202092E1,1.041267090E1,2.252611249E1,1.200000048E0,3.491000061E2,3.790092468E0,2.500000000E0
2.234929150E1,5.324203189E1,1.041266409E1,2.196283787E1,1.190000057E0,3.545000000E2,3.790092468E0,2.500000000E0
2.334904525E1,5.324204291E1,1.041265673E1,2.243221730E1,1.190000057E0,3.437000122E2,3.790092468E0,2.500000000E0
2.434877848E1,5.324205355E1,1.041265163E1,2.262943969E1,1.250000000E0,3.582000122E2,3.790092468E0,2.500000000E0
2.534886582E1,5.324206421E1,1.041264470E1,2.309607186E1,1.200000048E0,3.495000000E2,3.790092468E0,2.500000000E0
2.634905895E1,5.324207441E1,1.041263666E1,2.264156111E1,1.100000024E0,3.436000061E2,3.790092468E0,2.500000000E0
2.734851270E1,5.324208515E1,1.041263076E1,2.321628634E1,1.179999948E0,3.521000061E2,3.790092468E0,2.500000000E0
2.834901384E1,5.324209616E1,1.041262404E1,2.387835355E1,1.169999957E0,3.428999939E2,3.790092468E0,2.500000000E0
2.934891634E1,5.324210736E1,1.041261838E1,2.343330401E1,1.240000010E0,3.556000061E2,3.790092468E0,2.500000000E0
3.034936942E1,5.324211927E1,1.041261029E1,2.279263865E1,1.179999948E0,3.432999878E2,3.790092468E0,2.500000000E0
3.134916426E1,5.324213072E1,1.041260144E1,2.286352067E1,1.159999967E0,3.443999939E2,3.790092468E0,2.500000000E0
3.234772207E1,5.324214146E1,1.041259455E1,2.256104895E1,1.110000014E0,3.475000000E2,3.790092468E0,2.500000000E0
3.334769780E1,5.324215174E1,1.041258542E1,2.247226132E1,1.159999967E0,3.311000061E2,3.790092468E0,2.500000000E0
3.434808790E1,5.324216355E1,1.041257557E1,2.210674284E1,1.220000029E0,3.508999939E2,3.790092468E0,2.500000000E0
3.534792457E1,5.324217505E1,1.041256509E1,2.150770359E1,1.149999976E0,3.415000000E2,3.790092468E0,2.500000000E0
3.634778608E1,5.324218652E1,1.041255257E1,2.090359901E1,1.129999995E0,3.407000122E2,3.790092468E0,2.500000000E0
3.734762863E1,5.324219681E1,1.041254202E1,1.909960188E1,1.139999986E0,3.478999939E2,3.790092468E0,2.500000000E0
3.834794212E1,5.324220664E1,1.041253132E1,1.807435166E1,1.120000005E0,3.396000061E2,3.790092468E0,2.560140133E0
3.934801233E1,5.324221614E1,1.041252194E1,1.786575090E1,1.110000014E0,3.430000000E2,3.790092468E0,2.589334488E0
4.034795577E1,5.324222609E1,1.041251630E1,1.778874145E1,1.110000014E0,3.442999878E2,3.790092468E0,2.684845924E0
4.134784618E1,5.324223713E1,1.041251095E1,1.688818621E1,1.210000038E0,3.535000000E2,3.790092468E0,2.809417963E0
4.234828155E1,5.324224717E1,1.041250642E1,1.697420145E1,1.120000005E0,3.432000122E2,3.790092468E0,2.709970474E0
4.334774134E1,5.324225728E1,1.041250277E1,1.713138350E1,1.149999976E0,3.527999878E2,3.790092468E0,2.679596901E0
4.434785873E1,5.324226754E1,1.041249860E1,1.735967191E1,1.129999995E0,3.466000061E2,3.790092468E0,2.731583357E0
4.534781972E1,5.324227743E1,1.041249230E1,1.736194725E1,1.129999995E0,3.371000061E2,3.790092468E0,2.597440720E0
4.634831623E1,5.324228761E1,1.041248690E1,1.713918612E1,1.149999976E0,3.478999939E2,3.790092468E0,2.573528767E0
4.734784425E1,5.324229709E1,1.041248435E1,1.602213592E1,1.129999995E0,3.450000000E2,3.790092468E0,2.775895357E0
4.834799613E1,5.324230719E1,1.041248178E1,1.583330932E1,1.129999995E0,3.503999939E2,3.790092468E0,3.115102053E0
4.934806842E1,5.324231709E1,1.041247866E1,1.638587663E1,1.110000014E0,3.493999939E2,3.790092468E0,3.555435896E0
5.034798165E1,5.324232690E1,1.041247426E1,1.706295594E1,1.129999995E0,3.392999878E2,3.790092468E0,3.631122351E0
5.134792706E1,5.324233615E1,1.041246736E1,1.784947121E1,1.090000033E0,3.293999939E2,3.790092468E0,3.610806704E0
5.234833686E1,5.324234646E1,1.041246137E1,1.770904689E1,1.120000005E0,3.418999939E2,3.790092468E0,3.458389044E0
5.334763618E1,5.324235726E1,1.041245500E1,1.774629677E1,1.120000005E0,3.358999939E2,3.790092468E0,3.517458439E0
5.434836503E1,5.324236842E1,1.041245232E1,1.787509878E1,1.159999967E0,3.527000122E2,3.790092468E0,3.614003897E0
