"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686655070453777E9,"2023-06-13 13:17:50.454 UTC+02:00"
"PAUSE",3.525135487498483E1,1.686655105705516E9,"2023-06-13 13:18:25.706 UTC+02:00"
