"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.059683896E0,5.323177020E1,1.040081320E1,3.574724651E1,0.000000000E0,0.000000000E0,2.153899956E1,1.000000000E0
4.107213420E0,5.323166422E1,1.040082673E1,3.959566046E1,0.000000000E0,0.000000000E0,1.600000000E1,1.631799126E1
5.094825574E0,5.323166036E1,1.040080145E1,3.834795226E1,0.000000000E0,0.000000000E0,1.600000000E1,1.806626892E1
6.124079534E0,5.323166947E1,1.040078297E1,3.829022708E1,0.000000000E0,0.000000000E0,1.200000000E1,1.130644703E1
7.110628188E0,5.323167257E1,1.040075006E1,3.868906491E1,2.662982464E0,2.357270660E2,1.600000000E1,1.255272675E1
8.107310495E0,5.323165755E1,1.040071093E1,3.873332231E1,3.415635347E0,2.363508759E2,1.600000000E1,1.171673870E1
9.692031609E0,5.323163228E1,1.040063513E1,3.951646613E1,3.487682104E0,2.513712006E2,8.000000000E0,9.515833855E0
1.070423749E1,5.323162406E1,1.040058554E1,3.970514693E1,3.528214693E0,2.584423828E2,8.000000000E0,8.607306480E0
1.170796080E1,5.323162042E1,1.040052904E1,3.948137213E1,3.802927971E0,2.608443909E2,8.000000000E0,7.885759830E0
1.271247480E1,5.323161876E1,1.040047077E1,3.951120959E1,3.975061893E0,2.670310974E2,8.000000000E0,7.295993805E0
1.371521811E1,5.323162030E1,1.040041675E1,3.874520087E1,3.830096245E0,2.632308350E2,6.000000000E0,6.571870804E0
1.471870684E1,5.323162000E1,1.040036147E1,3.865214810E1,4.132014275E0,2.642388306E2,6.000000000E0,6.060565472E0
1.571749599E1,5.323161834E1,1.040029729E1,3.851015018E1,4.264833450E0,2.654327393E2,6.000000000E0,5.598015785E0
1.670830060E1,5.323161610E1,1.040023262E1,3.805568442E1,4.187470436E0,2.654148865E2,6.000000000E0,5.228386879E0
1.770369118E1,5.323161333E1,1.040016960E1,3.763400221E1,4.194305897E0,2.660945129E2,4.000000000E0,4.973458290E0
1.871005310E1,5.323160979E1,1.040010486E1,3.749432927E1,4.371827602E0,2.528502197E2,4.000000000E0,4.768874645E0
1.971833433E1,5.323159646E1,1.040004211E1,3.759767210E1,4.516893864E0,2.355205994E2,4.000000000E0,4.596333981E0
2.072084045E1,5.323157096E1,1.039999061E1,3.725241705E1,4.242168903E0,2.131741333E2,4.000000000E0,4.425249577E0
2.170854260E1,5.323152981E1,1.039997148E1,3.718203981E1,4.510344982E0,1.987968903E2,4.000000000E0,4.265344620E0
2.271903198E1,5.323148548E1,1.039996645E1,3.720912543E1,4.573043823E0,1.868254089E2,4.000000000E0,4.156416416E0
2.370833429E1,5.323144195E1,1.039997012E1,3.713508307E1,4.428256989E0,1.760299988E2,4.000000000E0,4.034183025E0
2.472756644E1,5.323139614E1,1.039996720E1,3.709936834E1,4.599514961E0,1.831105194E2,4.000000000E0,3.883663654E0
2.572857175E1,5.323135453E1,1.039996864E1,3.710642332E1,4.567511082E0,1.797439728E2,4.000000000E0,3.783463717E0
2.670737156E1,5.323131119E1,1.039997136E1,3.705600300E1,4.655920506E0,1.797552338E2,4.000000000E0,3.683350086E0
2.771812744E1,5.323126514E1,1.039996934E1,3.728631569E1,4.681749821E0,1.795673981E2,4.000000000E0,3.570601225E0
2.869515825E1,5.323122370E1,1.039997463E1,3.736804736E1,4.610697269E0,1.787853088E2,4.000000000E0,3.482201338E0
2.972793621E1,5.323118082E1,1.039997809E1,3.734303458E1,4.478766441E0,1.785786743E2,6.000000000E0,3.417381763E0
3.071818044E1,5.323113969E1,1.039998413E1,3.708780211E1,4.531820297E0,1.767386017E2,4.000000000E0,3.367321968E0
3.171507336E1,5.323110072E1,1.039999250E1,3.699608701E1,4.454090118E0,1.764276886E2,4.000000000E0,3.319734573E0
3.271650659E1,5.323106045E1,1.039999672E1,3.694716119E1,4.375447750E0,1.759096069E2,4.000000000E0,3.295747519E0
3.370639802E1,5.323102143E1,1.039999683E1,3.685012386E1,4.165677547E0,1.784357605E2,4.000000000E0,3.251284599E0
3.472118274E1,5.323098395E1,1.039999802E1,3.690522731E1,3.997033119E0,1.772075653E2,4.000000000E0,3.192881823E0
3.571160624E1,5.323094667E1,1.040000121E1,3.695753933E1,3.935576439E0,1.774215546E2,4.000000000E0,3.146495342E0
