"event","experiment time","system time","system time text"
"START",0.000000000E0,1686059909.941,"2023-06-06 15:58:29.941 UTC+02:00"
"PAUSE",4.135537243E1,1686059951.297,"2023-06-06 15:59:11.297 UTC+02:00"
