"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686653620046783E9,"2023-06-13 12:53:40.047 UTC+02:00"
"PAUSE",3.085550762497587E1,1.686653650902462E9,"2023-06-13 12:54:10.902 UTC+02:00"
