"event","experiment time","system time","system time text"
"START",0.000000000E0,1686222327.756,"2023-06-08 13:05:27.756 UTC+02:00"
"PAUSE",3.675880059E1,1686222364.515,"2023-06-08 13:06:04.515 UTC+02:00"
