"event","experiment time","system time","system time text"
"START",0.000000000E0,1685963255.868,"2023-06-05 13:07:35.868 UTC+02:00"
"PAUSE",8.369086044E1,1685963339.559,"2023-06-05 13:08:59.559 UTC+02:00"
