"event","experiment time","system time","system time text"
"START",0.000000000E0,1686652986.689,"2023-06-13 12:43:06.689 UTC+02:00"
"PAUSE",3.186634652E1,1686653018.555,"2023-06-13 12:43:38.555 UTC+02:00"
