"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.871394157E-2,5.323131833E1,1.040610553E1,3.078317451E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
4.620349407E-1,5.323131070E1,1.040596579E1,3.020359993E1,-1.000000000E0,-1.000000000E0,3.506015958E1,3.506015958E1
2.206202030E0,5.323125010E1,1.040590506E1,2.974271584E1,-1.000000000E0,-1.000000000E0,3.606885310E1,3.606885310E1
2.603892207E0,5.323127690E1,1.040598137E1,2.520954259E1,1.110437155E0,2.339913905E2,3.916577234E1,3.916577234E1
3.603887081E0,5.323125402E1,1.040598703E1,2.528989272E1,1.148716331E0,2.199930738E2,3.081411763E1,3.081411763E1
4.553882003E0,5.323124552E1,1.040602730E1,2.529913712E1,1.110437155E0,2.012496665E2,2.669056651E1,2.669056651E1
5.503878117E0,5.323125524E1,1.040605208E1,2.525125940E1,9.748578072E-1,1.940631487E2,2.435804671E1,2.435804671E1
6.453873634E0,5.323127396E1,1.040606047E1,2.520287747E1,7.196376920E-1,2.069536883E2,3.167467286E1,3.167467286E1
7.403869510E0,5.323125721E1,1.040603974E1,2.517696078E1,8.009330034E-1,2.181571827E2,2.534685449E1,2.534685449E1
8.354060769E0,5.323127070E1,1.040604413E1,2.515929191E1,8.009330034E-1,2.302599545E2,2.243487217E1,2.243487217E1
9.303752303E0,5.323129367E1,1.040605524E1,2.515212814E1,6.910618544E-1,2.500761388E2,2.180964255E1,2.180964255E1
1.025374722E1,5.323130560E1,1.040606965E1,2.516159239E1,2.297203541E-1,2.661131862E2,1.818498225E1,1.818498225E1
1.120334351E1,5.323131631E1,1.040606522E1,2.516601098E1,3.697307408E-1,2.882214130E2,1.776790693E1,1.776790693E1
1.215359819E1,5.323133356E1,1.040604943E1,2.518484367E1,7.345831394E-1,3.033188078E2,1.903340897E1,1.903340897E1
1.310359395E1,5.323133577E1,1.040602740E1,2.521403029E1,9.911254644E-1,2.978059278E2,2.387630746E1,2.387630746E1
1.405306864E1,5.323133860E1,1.040600813E1,2.524677881E1,9.911254644E-1,2.956351839E2,1.767433902E1,1.767433902E1
1.500668955E1,5.323134228E1,1.040599537E1,2.524677895E1,9.911254644E-1,2.956351737E2,1.767433902E1,1.767433902E1
1.600668538E1,5.323134194E1,1.040597496E1,2.527939987E1,1.060660481E0,2.945261082E2,2.001099257E1,2.001099257E1
1.700666678E1,5.323134741E1,1.040594757E1,2.531110762E1,1.085942149E0,2.962398841E2,1.768661363E1,1.768661363E1
1.800700605E1,5.323137995E1,1.040592439E1,2.534360403E1,1.442956209E0,3.082606618E2,1.799259418E1,1.799259418E1
1.900700068E1,5.323139728E1,1.040589192E1,2.538204537E1,1.545361996E0,3.108194814E2,1.599749933E1,1.599749933E1
2.000621653E1,5.323142058E1,1.040589029E1,2.542564776E1,1.515586972E0,3.179258482E2,1.546597079E1,1.546597079E1
2.100635076E1,5.323143813E1,1.040592533E1,2.545963128E1,1.515586972E0,3.281330851E2,1.609542659E1,1.609542659E1
2.200634634E1,5.323144909E1,1.040592039E1,2.548310632E1,7.695313692E-1,3.182131318E2,1.876863039E1,1.876863039E1
2.300634241E1,5.323145747E1,1.040590163E1,2.550392191E1,7.471726537E-1,2.937285793E2,2.001490612E1,2.001490612E1
2.400633764E1,5.323147077E1,1.040588358E1,2.551260929E1,7.481605411E-1,2.891758667E2,1.891034144E1,1.891034144E1
2.500633299E1,5.323149022E1,1.040585985E1,2.551079254E1,7.481605411E-1,2.973268265E2,1.885835304E1,1.885835304E1
2.600632894E1,5.323150624E1,1.040584377E1,2.550080406E1,7.499764562E-1,3.001766658E2,1.373093157E1,1.373093157E1
2.700632441E1,5.323152852E1,1.040582886E1,2.549249128E1,7.505044341E-1,3.134956640E2,1.672657850E1,1.672657850E1
2.800631988E1,5.323155996E1,1.040580424E1,2.548019661E1,1.434454083E0,3.143188630E2,1.205319970E1,1.205319970E1
2.900631499E1,5.323159528E1,1.040578708E1,2.546426570E1,1.656062007E0,3.199091512E2,1.192390189E1,1.192390189E1
3.000630999E1,5.323162304E1,1.040577541E1,2.545128410E1,1.656062007E0,3.270913473E2,1.418098793E1,1.418098793E1
3.100630605E1,5.323164708E1,1.040575530E1,2.543052378E1,1.730440736E0,3.269094271E2,1.170238305E1,1.170238305E1
3.200630176E1,5.323167367E1,1.040571542E1,2.541278219E1,1.910537124E0,3.239305710E2,1.163111637E1,1.163111637E1
3.300629711E1,5.323170046E1,1.040568157E1,2.540157669E1,2.171896219E0,3.251219961E2,1.142140908E1,1.142140908E1
3.400629270E1,5.323171835E1,1.040565632E1,2.541158375E1,2.171896219E0,3.224439163E2,1.106804382E1,1.106804382E1
3.500628793E1,5.323176679E1,1.040560624E1,2.622886086E1,1.895822491E0,3.265931650E2,9.966859795E0,9.966859795E0
3.600628388E1,5.323177473E1,1.040558847E1,2.595865120E1,1.722371883E0,3.214925967E2,9.752876836E0,9.752876836E0
3.700627899E1,5.323178018E1,1.040554842E1,2.607607909E1,1.837587319E0,3.052014179E2,9.240899211E0,9.240899211E0
3.800627482E1,5.323178654E1,1.040551974E1,2.611631391E1,1.639375289E0,3.132609618E2,8.804627203E0,8.804627203E0
3.900627017E1,5.323178815E1,1.040550671E1,2.608573423E1,1.605265983E0,3.144357571E2,8.261366570E0,8.261366570E0
4.000626516E1,5.323180814E1,1.040547842E1,2.610959697E1,1.728348938E0,3.156577313E2,8.039139415E0,8.039139415E0
4.100626063E1,5.323182517E1,1.040544877E1,2.606059818E1,1.861893184E0,3.163321878E2,7.748879344E0,7.748879344E0
4.200625658E1,5.323182135E1,1.040543427E1,2.633221719E1,1.002878877E0,3.054528254E2,7.260139727E0,7.260139727E0
4.300625229E1,5.323183452E1,1.040541177E1,2.660604372E1,1.170602251E0,3.039690243E2,7.002385995E0,7.002385995E0
4.400624764E1,5.323184543E1,1.040538816E1,2.606111205E1,1.338739602E0,3.067798398E2,6.736720251E0,6.736720251E0
4.500624239E1,5.323185983E1,1.040536759E1,2.582049675E1,1.334405798E0,3.087409284E2,6.468585210E0,6.468585210E0
4.600623870E1,5.323186792E1,1.040533621E1,2.581478667E1,1.159266529E0,2.963822003E2,6.273985254E0,6.273985254E0
4.700623357E1,5.323187213E1,1.040528829E1,2.652925913E1,1.396315947E0,2.626253759E2,6.006089825E0,6.006089825E0
4.800622976E1,5.323185420E1,1.040523007E1,2.604548381E1,2.242640449E0,2.455282565E2,5.799676127E0,5.799676127E0
