"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686221900409185E9,"2023-06-08 12:58:20.409 UTC+02:00"
"PAUSE",4.411062462499831E1,1.686221944520103E9,"2023-06-08 12:59:04.520 UTC+02:00"
