"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686120028303753E9,"2023-06-07 08:40:28.304 UTC+02:00"
"PAUSE",7.416795912499947E1,1.686120102471395E9,"2023-06-07 08:41:42.471 UTC+02:00"
