"event","experiment time","system time","system time text"
"START",0.000000000E0,1686653777.134,"2023-06-13 12:56:17.134 UTC+02:00"
"PAUSE",2.900964071E1,1686653806.144,"2023-06-13 12:56:46.144 UTC+02:00"
