"event","experiment time","system time","system time text"
"START",0.000000000E0,1685963385.009,"2023-06-05 13:09:45.009 UTC+02:00"
"PAUSE",3.989277593E1,1685963424.902,"2023-06-05 13:10:24.902 UTC+02:00"
