"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686656732074408E9,"2023-06-13 13:45:32.074 UTC+02:00"
"PAUSE",4.704349458334036E1,1.686656779118229E9,"2023-06-13 13:46:19.118 UTC+02:00"
