"event","experiment time","system time","system time text"
"START",0.000000000E0,1685964005.636,"2023-06-05 13:20:05.636 UTC+02:00"
"PAUSE",8.360495202E1,1685964089.241,"2023-06-05 13:21:29.241 UTC+02:00"
