"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-9.276249912E-4,-3.480711823E0,3.436254272E0,8.259673920E0
8.998375008E-3,-3.552712097E0,3.146157532E0,8.451724548E0
1.892437501E-2,-3.816014557E0,2.910996552E0,8.661737823E0
2.885137498E-2,-3.938160553E0,2.298619995E0,8.271798706E0
3.877737498E-2,-3.936513977E0,1.707199860E0,8.104446716E0
4.870337501E-2,-3.680546265E0,1.232387238E0,8.099207611E0
5.863037499E-2,-2.679128723E0,1.556762695E-2,7.889942780E0
6.855637499E-2,-2.750829620E0,8.021818542E-1,7.511080627E0
7.848237499E-2,-2.666854248E0,1.264121246E0,7.518415375E0
8.840837498E-2,-2.357896729E0,8.207432556E-1,7.762407990E0
9.833537499E-2,-2.153871002E0,2.329156494E-1,7.948321381E0
1.082613750E-1,-2.013013916E0,-1.389111328E-1,7.940238190E0
1.181873750E-1,-1.844464417E0,-4.656816101E-1,7.799830170E0
1.281143750E-1,-1.597328339E0,-8.571176147E-1,7.634124756E0
1.380403750E-1,-1.463806000E0,-1.524579620E0,7.431146851E0
1.479663750E-1,-1.432371368E0,-2.360441437E0,7.062014465E0
1.578923750E-1,-1.298100586E0,-2.976560211E0,6.501430206E0
1.678193750E-1,-1.115929413E0,-3.255130920E0,6.006110229E0
1.777453750E-1,-9.816586304E-1,-3.370540924E0,5.742508392E0
1.876713750E-1,-9.014254761E-1,-3.395988007E0,5.776338043E0
1.975973750E-1,-9.187893677E-1,-3.554508362E0,5.877078552E0
2.075243750E-1,-1.189276886E0,-3.851790161E0,5.847889252E0
2.174503750E-1,-1.670975189E0,-4.205205231E0,6.087091827E0
2.273763750E-1,-2.299817505E0,-4.762496338E0,6.542594604E0
2.373033750E-1,-3.017574921E0,-5.237608337E0,7.210056610E0
2.472293750E-1,-3.758085022E0,-5.301525421E0,7.952213287E0
2.571553750E-1,-4.422403564E0,-5.336402893E0,8.429121552E0
2.670813750E-1,-5.309458923E0,-5.652246094E0,8.563092957E0
2.770083750E-1,-6.349196777E0,-5.823190613E0,9.091643829E0
2.869343750E-1,-7.128027191E0,-5.640720062E0,9.679172058E0
2.968603750E-1,-7.617808685E0,-5.463638306E0,9.935289459E0
3.067863750E-1,-8.138126678E0,-5.508245544E0,9.815089417E0
3.167133750E-1,-8.910520477E0,-5.861959991E0,9.298214264E0
3.266393750E-1,-9.806407471E0,-6.384822693E0,8.922944641E0
3.365653750E-1,-1.073357941E1,-6.830296326E0,8.816216583E0
3.464923750E-1,-1.161285095E1,-6.882986755E0,8.820856934E0
