"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.360075000E-2,2.100000000E1,-1.760625076E1,-3.037500191E1
5.360075000E-2,2.032500076E1,-1.719375038E1,-3.067500114E1
6.360075000E-2,2.066250038E1,-1.708125114E1,-3.071250153E1
7.360075000E-2,2.026875114E1,-1.723125076E1,-3.129375076E1
8.360075000E-2,1.989375114E1,-1.725000000E1,-3.125625038E1
9.360075000E-2,1.991250038E1,-1.698750114E1,-3.125625038E1
1.036007500E-1,2.008125114E1,-1.672500038E1,-3.135000038E1
1.136007500E-1,2.000625038E1,-1.670625114E1,-3.157500076E1
1.236007500E-1,1.980000114E1,-1.655625153E1,-3.191250038E1
1.336007500E-1,1.998750114E1,-1.631250000E1,-3.211875153E1
1.436007500E-1,1.959375000E1,-1.601250076E1,-3.225000000E1
1.536007500E-1,1.946250153E1,-1.561875057E1,-3.210000229E1
1.636007500E-1,1.940625000E1,-1.535625076E1,-3.251250076E1
1.736007500E-1,1.918125153E1,-1.522500038E1,-3.270000076E1
1.836007500E-1,1.869375038E1,-1.515000057E1,-3.305625153E1
1.936007500E-1,1.846875000E1,-1.462500095E1,-3.311250305E1
2.036007500E-1,1.811250114E1,-1.438125038E1,-3.318750000E1
2.136007500E-1,1.762500000E1,-1.430625057E1,-3.343125153E1
2.236007500E-1,1.738125038E1,-1.410000038E1,-3.367500305E1
2.336007500E-1,1.708125114E1,-1.385625076E1,-3.397500229E1
2.436007500E-1,1.680000114E1,-1.323750019E1,-3.393750000E1
2.536007500E-1,1.635000038E1,-1.265625095E1,-3.438750076E1
2.636007500E-1,1.612500000E1,-1.226250076E1,-3.444375229E1
2.736007500E-1,1.590000057E1,-1.215000057E1,-3.468750000E1
2.836007500E-1,1.576875019E1,-1.196250057E1,-3.491250229E1
2.936007500E-1,1.558125019E1,-1.164375019E1,-3.508125305E1
3.036007500E-1,1.530000019E1,-1.158750057E1,-3.538125229E1
3.136007500E-1,1.505625057E1,-1.170000076E1,-3.558750153E1
3.236007500E-1,1.477500057E1,-1.196250057E1,-3.573750305E1
3.336007500E-1,1.458750057E1,-1.224375057E1,-3.564375305E1
3.436007500E-1,1.402500057E1,-1.209375095E1,-3.570000076E1
3.536007500E-1,1.338750076E1,-1.216875076E1,-3.585000229E1
3.636007500E-1,1.265625095E1,-1.205625057E1,-3.600000000E1
3.736007500E-1,1.196250057E1,-1.198125076E1,-3.592500305E1
3.836007500E-1,1.141875076E1,-1.179375076E1,-3.598125076E1
3.936007500E-1,1.096875000E1,-1.156875038E1,-3.615000153E1
4.036007500E-1,1.048125076E1,-1.156875038E1,-3.656250000E1
4.136007500E-1,1.012500000E1,-1.171875000E1,-3.661875153E1
4.236007500E-1,9.768750191E0,-1.203750038E1,-3.680625153E1
4.336007500E-1,9.600000381E0,-1.203750038E1,-3.675000000E1
4.436007500E-1,9.337500572E0,-1.233750057E1,-3.671250153E1
4.536007500E-1,9.131250381E0,-1.258125019E1,-3.703125000E1
4.636007500E-1,8.831250191E0,-1.297500038E1,-3.714375305E1
4.736007500E-1,8.156250000E0,-1.331250095E1,-3.708750153E1
4.836007500E-1,7.556250095E0,-1.372500038E1,-3.693750000E1
4.936007500E-1,6.900000095E0,-1.396875095E1,-3.691875076E1
5.036007500E-1,6.300000191E0,-1.426875019E1,-3.695625305E1
5.136007500E-1,5.756250381E0,-1.498125076E1,-3.703125000E1
5.236007500E-1,5.325000286E0,-1.543125057E1,-3.723750305E1
5.336007500E-1,4.650000095E0,-1.576875019E1,-3.706875229E1
5.436007500E-1,4.143750191E0,-1.610625076E1,-3.671250153E1
5.536007500E-1,3.918750048E0,-1.661250114E1,-3.652500153E1
5.636007500E-1,3.637500048E0,-1.708125114E1,-3.618750000E1
5.736007500E-1,3.056250095E0,-1.768125153E1,-3.609375000E1
5.836007500E-1,2.868750095E0,-1.816875076E1,-3.573750305E1
5.936007500E-1,2.437500000E0,-1.822500038E1,-3.558750153E1
6.036007500E-1,2.137500048E0,-1.848750114E1,-3.511875153E1
6.136007500E-1,1.743750095E0,-1.901250076E1,-3.476250076E1
6.236007500E-1,1.293750048E0,-1.931250000E1,-3.480000305E1
6.336007500E-1,6.375000477E-1,-1.980000114E1,-3.480000305E1
6.436007500E-1,-0.000000000E0,-2.019375038E1,-3.470625305E1
6.536007500E-1,-3.187500238E-1,-2.066250038E1,-3.440625000E1
6.636007500E-1,-9.187500477E-1,-2.122500038E1,-3.429375076E1
6.736007500E-1,-1.818750024E0,-2.214375114E1,-3.391875076E1
6.836007500E-1,-2.868750095E0,-2.285625076E1,-3.343125153E1
