"event","experiment time","system time","system time text"
"START",0.000000000E0,1685964255.180,"2023-06-05 13:24:15.180 UTC+02:00"
"PAUSE",1.154877265E2,1685964370.668,"2023-06-05 13:26:10.668 UTC+02:00"
