"event","experiment time","system time","system time text"
"START",0.000000000E0,1686581331.022,"2023-06-12 16:48:51.022 UTC+02:00"
"PAUSE",7.205858518E1,1686581403.080,"2023-06-12 16:50:03.080 UTC+02:00"
