"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685904614977994E9,"2023-06-04 20:50:14.978 UTC+02:00"
"PAUSE",5.932693762501003E1,1.685904674305036E9,"2023-06-04 20:51:14.305 UTC+02:00"
