"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.745374999E-3,-3.143014069E0,4.972060547E0,7.941585388E0
8.183625001E-3,-2.896626434E0,4.777914276E0,8.211923218E0
1.811162500E-2,-2.746488647E0,4.390220490E0,8.396040344E0
2.804062500E-2,-2.714155884E0,4.779411163E0,8.153544617E0
3.796962500E-2,-2.761607208E0,5.089266815E0,8.133186951E0
4.789862500E-2,-2.907104645E0,5.002746735E0,8.275391235E0
5.782762500E-2,-2.931354218E0,4.973856812E0,8.230634308E0
6.775662500E-2,-2.832559662E0,4.983436890E0,8.340206451E0
7.768562500E-2,-2.681224365E0,5.090164948E0,8.494984589E0
8.761462500E-2,-2.681823120E0,5.108576660E0,8.629405060E0
9.754362500E-2,-2.818937988E0,5.311853943E0,8.642427979E0
1.074716250E-1,-2.404300232E0,5.376818848E0,8.657546539E0
1.174006250E-1,-1.515448608E0,5.067561951E0,8.854686584E0
1.273296250E-1,-6.544390869E-1,4.599635010E0,8.998687134E0
1.372586250E-1,-4.725672913E-1,4.327051849E0,8.869655457E0
1.471876250E-1,-5.301974487E-1,4.041296082E0,8.590635681E0
1.571166250E-1,-4.903802490E-1,3.656147003E0,8.469238129E0
1.670456250E-1,-2.544708252E-1,3.478316803E0,8.435707855E0
1.769746250E-1,-7.334747314E-2,3.255430298E0,8.528514862E0
1.869036250E-1,-2.450404358E-1,2.831062775E0,8.751850433E0
1.968326250E-1,-7.755372620E-1,1.772015076E0,9.494306488E0
2.067606250E-1,-1.412163391E0,-3.906875610E-2,1.096005844E1
2.166896250E-1,-1.700613556E0,-1.544188843E0,1.131467102E1
2.266186250E-1,-1.167721710E0,-1.587448883E0,9.982890472E0
2.365476250E-1,-6.144721985E-1,-8.081694031E-1,9.454040222E0
2.464766250E-1,-4.303550720E-1,1.028361511E-1,9.559570770E0
2.564056250E-1,-4.516108704E-1,1.106199646E0,8.829389191E0
2.663352083E-1,-6.839277649E-1,1.986818390E0,7.880662079E0
2.762642083E-1,-9.737251282E-1,2.647095337E0,7.090904388E0
2.861932083E-1,-6.912625122E-1,3.465144196E0,5.580545197E0
2.961212083E-1,-6.471043396E-1,3.628454590E0,5.985303497E0
3.060502083E-1,-9.394464111E-1,3.190914459E0,8.097860413E0
3.159792083E-1,-1.263073425E0,3.085683289E0,9.429341583E0
3.259082083E-1,-1.629062347E0,3.251987457E0,1.066846481E1
3.358372083E-1,-2.292632446E0,3.344644775E0,1.190489365E1
3.457662083E-1,-2.249971161E0,3.021616516E0,1.206955124E1
3.556952083E-1,-2.204316101E0,1.717528381E0,1.177017380E1
3.656242083E-1,-3.154689789E0,7.843688965E-2,1.206416245E1
3.755532083E-1,-2.728076935E0,1.422641602E0,9.767189026E0
3.854812083E-1,-1.773811340E0,3.334166565E0,7.756869507E0
3.954102083E-1,-2.042203217E0,3.200494537E0,8.514144745E0
4.053392083E-1,-2.957400055E0,2.463876343E0,1.029948212E1
4.152682083E-1,-3.308719482E0,2.868784332E0,1.059526703E1
4.251972083E-1,-2.806214447E0,3.885320435E0,9.816436615E0
4.351262083E-1,-2.575244751E0,4.150568848E0,9.239835663E0
4.450552083E-1,-2.699187012E0,3.798051910E0,9.008267212E0
4.549842083E-1,-2.478396149E0,3.644620972E0,8.459208984E0
4.649132083E-1,-2.183359680E0,3.815864868E0,7.724686432E0
4.748412083E-1,-2.434687042E0,4.083807678E0,7.755522308E0
4.847702083E-1,-3.816313934E0,4.225263519E0,8.385562134E0
4.946992083E-1,-6.190526733E0,3.578159180E0,8.674012299E0
5.046282083E-1,-7.119644623E0,3.002905426E0,8.222850494E0
5.145572083E-1,-6.389313354E0,3.242407379E0,7.916287994E0
5.244862083E-1,-6.417754211E0,3.053051147E0,8.128995667E0
5.344152083E-1,-6.822362823E0,2.470762024E0,8.332422638E0
5.443442083E-1,-7.185807037E0,1.915566559E0,7.844437408E0
5.542732083E-1,-7.351961517E0,1.684896240E0,7.181615753E0
5.642012083E-1,-6.849606171E0,1.667232971E0,6.752607880E0
5.741302083E-1,-5.754633179E0,1.578916626E0,6.199358368E0
