"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686654935454696E9,"2023-06-13 13:15:35.455 UTC+02:00"
"PAUSE",6.466018495830940E1,1.686655000114648E9,"2023-06-13 13:16:40.115 UTC+02:00"
