"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686221779621112E9,"2023-06-08 12:56:19.621 UTC+02:00"
"PAUSE",4.178327704165713E1,1.686221821404667E9,"2023-06-08 12:57:01.405 UTC+02:00"
"START",4.178327704165713E1,1.686221822259478E9,"2023-06-08 12:57:02.259 UTC+02:00"
"PAUSE",4.243509145831922E1,1.686221822911296E9,"2023-06-08 12:57:02.911 UTC+02:00"
